gp_code,gp_name,block_code,block_name,zp_code,zp_name
43967,Arni,1410,Khair,110,Aligarh
269696,Arni,2122,Domariyaganj,173,Siddharth Nagar
56813,Arnia Khurd,1601,Araniya,125,Bulandshahr
76236,Arnia Talesra,1925,Sikandrarao,154,Hathras
57210,Arniya Mansoorpur,1608,Khurja,125,Bulandshahr
43825,Arniyan Kwaza Raju,1408,Iglas,110,Aligarh
43222,Arnota,1398,Pinahat,109,Agra
83709,Arobar,2052,Harchandpur,166,Rae Bareli
63125,Aronj,1705,Shikohabad,134,Firozabad
76058,Arotha,1922,Sadabad,154,Hathras
259790,Arouda,1612,Sikandrabad,125,Bulandshahr
43968,Arrana,1410,Khair,110,Aligarh
61437,Arrapahadpur,1678,Barhpur,132,Farrukhabad
274065,Arri,2119,Barhni,173,Siddharth Nagar
241775,Arrji Paliya,1392,Fatehabad,109,Agra
83172,Arro,2041,Rampur Sanramgarh,165,Pratapgarh
89815,Arrokhamajatpur,2145,Parsendi,174,Sitapur
42730,Arrua Khas,1386,Achhnera,109,Agra
78026,Arruwa Banger,1956,Mat,158,Mathura
64763,Arsadpur,1733,Virno,137,Ghazipur
269375,Arsahni,2164,Bhetua,584,Amethi
84829,Arsal Parsal,2071,Suar,167,Rampur
268231,Arsanda,1534,Puredalai,120,Barabanki
77575,Arsara,1947,Kishni,157,Mainpuri
46330,Arsawan,1441,Tanda,112,Ambedkar Nagar
42731,Arsena,1386,Achhnera,109,Agra
92067,Arsena,2183,Auras,177,Unnao
71728,Arshadpur,1852,Maitha,147,Kanpur Dehat
53142,Arsia Bojh,1547,Damkhauda,121,Bareilly
81814,Arsia Bojh,2022,Barkhera,164,Pilibhit
56485,Arsis Barkhin,1594,Salarpur,124,Budaun
70497,Arsiya,1824,Suitha Kala,143,Jaunpur
42906,Artauni,1390,Bichpuri,109,Agra
56328,Arthal,1592,Rajpura,259726,Sambhal
89882,Arthana,2146,Pisawan,174,Sitapur
89677,Arthapur,2143,Misrikh,174,Sitapur
61294,Arthar,1676,Sohawal,131,Ayodhya
267371,Arthara,1517,Baberu,119,Banda
88913,Arthilia Grant,2132,Ailiya,174,Sitapur
76186,Arti,1924,Sehpau,154,Hathras
266476,Artoni,1951,Baldeo,158,Mathura
67238,Artra,1772,Maudaha,140,Hamirpur
87161,Arua Khanpur,2104,Kanth,171,Shahjahanpur
69914,Aruawa,1816,Mariyahu,143,Jaunpur
82463,Aruhari,2030,Babaganj,165,Pratapgarh
52435,Arui,1537,Sidhaur,120,Barabanki
68152,Arupara,1789,Pihani,141,Hardoi
46857,Arusa,1449,Ahiraula,114,Azamgarh
45750,Arusa Ajampur,1434,Baskhari,112,Ambedkar Nagar
267697,Aruvari,1423,Koraon,111,Prayagraj
52229,Aruwa,1534,Puredalai,120,Barabanki
90105,Aruwa,2149,Sakran,174,Sitapur
44585,Aruwahw,1418,Holagarh,111,Prayagraj
70564,Aruwan,1825,Sujan Ganj,143,Jaunpur
58321,Aruwara,1625,Manikpur,127,Chitrakoot
270339,Aruwav,297517,Karma,175,Sonbhadra
61023,Aruwawa,1671,Masodha,131,Ayodhya
51329,Arvaree,1521,Kamasin,119,Banda
67853,Arwa Gajadharpur,1783,Hariyawan,141,Hardoi
67901,Arwal,1784,Harpalpur,141,Hardoi
90857,Arwal,2161,Baldirai,176,Sultanpur
45211,Arwansimai Bahadurgarh,1427,Phulpur,111,Prayagraj
61096,Arwat,1673,Maya Bazar,131,Ayodhya
48235,Arya,1468,Tahbarpur,114,Azamgarh
70287,Arya Nagar Kala,1821,Shah Ganj,143,Jaunpur
268583,Asada Mau,1537,Sidhaur,120,Barabanki
59717,Asadgarh,1648,Ganj Dundwara,577,Kasganj
47761,Asadha,1461,Mohammadpur,114,Azamgarh
72081,Asadhana,1858,Bhitargaon,148,Kanpur Nagar
53437,Asad Nagar,1552,Mirganj,121,Bareilly
55992,Asadpur,1586,Gunnaur,259726,Sambhal
60681,Asadpur,1665,Mahewa,130,Etawah
80607,Asadpur,2001,Kundarki,162,Moradabad
85606,Asadpur,2082,Sarsawan,168,Saharanpur
239582,Asadpur,2012,Kandhla,259727,Shamli
55585,Asadpurdhamrolli,1580,Noorpur,123,Bijnor
56990,Asadpur Gher,1604,Danpur,125,Bulandshahr
85021,Asadpur Karanjali,2073,Deoband,168,Saharanpur
63702,Asadpur Nagal,1716,Muradnagar,136,Ghaziabad
55407,Asadullah Pur,1578,Najibabad,123,Bijnor
54881,Asafabadbhavan,1572,Dhampur,123,Bijnor
56226,Asafpur,1590,Mion,124,Budaun
57211,Asafpur,1608,Khurja,125,Bulandshahr
60532,Asafpur,1662,Bharthana,130,Etawah
48523,Asafpur Kharkhari,1472,Baraut,115,Baghpat
55743,Asafpur Phakavali,1582,Asafpur,124,Budaun
297297,Asagareepur,1994,Asmauli,259726,Sambhal
57212,Asagarpur,1608,Khurja,125,Bulandshahr
68906,Asahana,1801,Madhogarh,142,Jalaun
67607,Asahi Ajampur,1779,Behendar,141,Hardoi
71729,Asai,1852,Maitha,147,Kanpur Dehat
64810,Asaichandpur,1734,Zamania,137,Ghazipur
47553,Asaie Molanapur,1458,Martinganj,114,Azamgarh
267472,Asainapur,2036,Lalganj,165,Pratapgarh
86634,Asaipur,2092,Abhauli,170,Sant Ravidas Nagar
70498,Asaitha Patti Navrang,1824,Suitha Kala,143,Jaunpur
89156,Asal,2135,Gondlamau,174,Sitapur
68324,Asalapur,1792,Shahabad,141,Hardoi
71921,Asalatganj,1855,Rasulabad,147,Kanpur Dehat
244573,Asalatnagar,1840,Chhibramau,146,Kannauj
80608,Asalatnagar Baga,2001,Kundarki,162,Moradabad
80235,Asalatnagar Kalispur,1998,Bilari,162,Moradabad
80979,Asalatpur,2006,Thakurdwara,162,Moradabad
270227,Asalatpur,2071,Suar,167,Rampur
63677,Asalatpur Farakh Nagar,1715,Loni,136,Ghaziabad
55052,Asalatpur/Thofapur,1574,Jalilpur,123,Bijnor
71975,Asalna,1856,Sandalpur,147,Kanpur Dehat
62100,Asalpur,1688,Bahua,133,Fatehpur
82397,Asalpur,2029,Baba Belkharnath Dham,165,Pratapgarh
63065,Asal Pur,1704,Narkhi,134,Firozabad
71088,Asaltabad,1840,Chhibramau,146,Kannauj
61799,Asampur,1683,Rajepur,132,Farrukhabad
56659,Asamya Rafatpur,1597,Usawan,124,Budaun
49900,Asan,1497,Garwar,117,Ballia
63066,Asan,1704,Narkhi,134,Firozabad
50016,Asana,1499,Maniar,117,Ballia
57605,Asana,1615,Berahani,126,Chandauli
58988,Asana,1636,Deoria Sadar,128,Deoria
64191,Asana,1725,Kasimabad,137,Ghazipur
59120,Asanahar,1638,Gauri Bazar,128,Deoria
271300,Asanahar,2151,Babhani,175,Sonbhadra
273976,Asanahara Mafi,2120,Bhanwapur,173,Siddharth Nagar
71501,Asanda,1848,Akbarpur,147,Kanpur Dehat
90238,Asandih,2151,Babhani,175,Sonbhadra
52436,Asandra,1537,Sidhaur,120,Barabanki
267285,Asanhariya,2115,Hariharpur Rani,172,Shravasti
48099,Asani,1466,Rani Ki Sarai,114,Azamgarh
85412,Asanwali,2079,Puwarka,168,Saharanpur
83296,Asaon,2043,Sangipur,165,Pratapgarh
48624,Asara,1474,Chhaprauli,115,Baghpat
47090,Asaraf Pur,1452,Bilariyaganj,114,Azamgarh
60226,Asarauli,1657,Shitalpur,129,Etah
73181,Asarhi,1878,Bijuwa,150,Kheri
65131,Asarna,1739,Haldharmau,138,Gonda
66134,Asarphpur,1754,Bhathat,139,Gorakhpur
65808,Asartha,1749,Tarabganj,138,Gonda
44643,Asarwai,1419,Jasra,111,Prayagraj
92119,Asat Mohioddeen Pur,2184,Bangarmau,177,Unnao
66052,Asauji,1753,Belghat,139,Gorakhpur
71359,Asaulia,1846,Talgram,146,Kannauj
75306,Asau Pura,1910,Talbehat,152,Lalitpur
48166,Asaur,1467,Sathiyaon,114,Azamgarh
52437,Asauri,1537,Sidhaur,120,Barabanki
47820,Asausa,1462,Palhana,114,Azamgarh
47396,Asau Tikar,1456,Lalganj,114,Azamgarh
73604,Asauwa,1884,Mohammadi,150,Kheri
57902,Asavariya,1619,Dhanapur,126,Chandauli
270670,Asaw,1729,Revatipur,137,Ghazipur
70051,Asawa,1818,Mungra Badshah Pur,143,Jaunpur
44518,Asawa Dautapur,1417,Handia,111,Prayagraj
93466,Asawalpur,2204,Pindra,178,Varanasi
69301,Asawan,1807,Barasathi,143,Jaunpur
56873,Asawar,1602,Bhawan Bahadur Nagar,125,Bulandshahr
64694,Asawar,1732,Varachakwar,137,Ghazipur
92001,Asawar,2182,Asoha,177,Unnao
57390,Asawari,1611,Shikarpur,125,Bulandshahr
92953,Asawari,2198,Arajiline,178,Varanasi
92343,Asaysa,2188,Ganj Moradabad,177,Unnao
69482,Asbaranpur,1810,Jalal Pur,143,Jaunpur
264828,Asdeomai Nurpur,1705,Shikohabad,134,Firozabad
56227,Asdharmai,1590,Mion,124,Budaun
48318,Asdhirpur,1469,Tarwa,114,Azamgarh
272634,Asdhiya,1501,Nagra,117,Ballia
47762,Aseelpur,1461,Mohammadpur,114,Azamgarh
49752,Asega,1494,Beruarbari,117,Ballia
71089,Aseh,1840,Chhibramau,146,Kannauj
92651,Asehru,2193,Purwa,177,Unnao
51568,Asena,1525,Bani Kodar,120,Barabanki
242242,Aseni,1526,Banki,120,Barabanki
72082,Aseniyan,1858,Bhitargaon,148,Kanpur Nagar
45420,Ase Pur,1429,Saidabad,111,Prayagraj
46544,Asewa,1444,Auraiya,113,Auraiya
71800,Asewa,1853,Malasa,147,Kanpur Dehat
46545,Asewta,1444,Auraiya,113,Auraiya
54762,Asfabad Chaman,1570,Afzalgarh,123,Bijnor
57111,Asfabad Chandpura,1606,Gulaothi,125,Bulandshahr
72266,Asgaha,1861,Ghatampur,148,Kanpur Nagar
238920,Asgaripur,1839,Joya,145,Amroha
61871,Asgarpur,1684,Shamsabad,132,Farrukhabad
68325,Asgarpur,1792,Shahabad,141,Hardoi
85543,Asgarpur Must,2081,Sadauli Qadeem,168,Saharanpur
45817,Asgawan,1435,Bhiti,112,Ambedkar Nagar
46421,Asha,1442,Achchalda,113,Auraiya
68452,Asha,1794,Tandiyawan,141,Hardoi
57454,Ashadei Urf Prangarh,1612,Sikandrabad,125,Bulandshahr
72768,Ashadha,1871,Manjhanpur,149,Kaushambi
46799,Ashaini,1448,Sahar,113,Auraiya
271411,Ashajeetpur Ahiran,1439,Katehari,112,Ambedkar Nagar
92582,Asha Khera,2192,Nawabganj,177,Unnao
74448,Ashana,1897,Motichak,151,Kushi Nagar
70205,Ashanandpur,1820,Ram Pur,143,Jaunpur
265994,Ashanand Pur,1661,Basrehar,130,Etawah
83464,Ashan Jagatpur,2046,Bachharawan,166,Rae Bareli
45897,Ashapar,1436,Bhiyawan,112,Ambedkar Nagar
66659,Ashapar,1762,Khajni,139,Gorakhpur
82783,Ashapur,2035,Lakshamanpur,165,Pratapgarh
270687,Ashapur,1810,Jalal Pur,143,Jaunpur
70204,Asha Pur,1820,Ram Pur,143,Jaunpur
269048,Ashapur Athgawa,2029,Baba Belkharnath Dham,165,Pratapgarh
84286,Ashapur Gari,2064,Tiloi,584,Amethi
84287,Ashapur Ruru,2064,Tiloi,584,Amethi
70052,Ashapur Saraiphattu,1818,Mungra Badshah Pur,143,Jaunpur
272058,Asharafabad,1440,Ram Nagar,112,Ambedkar Nagar
268243,Asharaf Nager,1672,Mawai,131,Ayodhya
85819,Asharafpur,2085,Hainsar Bazar,169,Sant Kabeer Nagar
86238,Asharafpur,2091,Semariyawan,169,Sant Kabeer Nagar
270720,Asharafpur,1813,Khuthan,143,Jaunpur
46058,Asharafpur Bhua,1438,Jalal Pur,112,Ambedkar Nagar
70288,Asharafpur Usarahata,1821,Shah Ganj,143,Jaunpur
83670,Asha Rashidpur,2051,Dih,166,Rae Bareli
45628,Asharfabad,1433,Akbarpur,112,Ambedkar Nagar
85896,Asharfabad,2086,Khalilabad,169,Sant Kabeer Nagar
48524,Asharfabad Thal,1472,Baraut,115,Baghpat
45629,Ashaura Par Mohrai,1433,Akbarpur,112,Ambedkar Nagar
84009,Ashikabad,2059,Salon,166,Rae Bareli
73524,Ashiq Nagar,1883,Mitauli,150,Kheri
91956,Ashis Pur,2181,Shukul Bazar,584,Amethi
80236,Ashlatnagar Jarai,1996,Baniyakhera,259726,Sambhal
73687,Ashoga Pur,1885,Nakaha,150,Kheri
48793,Ashoka,1478,Chitaura,116,Bahraich
57903,Ashok Nagar,1619,Dhanapur,126,Chandauli
82166,Ashok Nagar,2027,Puranpur,164,Pilibhit
53950,Ashokpur,1559,Dubauliya,122,Basti
60062,Ashokpur,1654,Patiyali,577,Kasganj
65339,Ashokpur,1742,Katra Bazar,138,Gonda
65862,Ashokpur,1750,Wazirganj,138,Gonda
84474,Ashokpur,2067,Chamraon,167,Rampur
84545,Ashokpur,2068,Milak,167,Rampur
269613,Ashokpur,1535,Ramnagar,120,Barabanki
52279,Ashokpur Chachusarai,1535,Ramnagar,120,Barabanki
77632,Ashokpur Khatkani,1948,Kuraoli,157,Mainpuri
77631,Ashokpur Khicholi,1948,Kuraoli,157,Mainpuri
65863,Ashokpur Khofia,1750,Wazirganj,138,Gonda
48167,Ashona,1467,Sathiyaon,114,Azamgarh
271910,Ashrafabad,2045,Amawan,166,Rae Bareli
87718,Ashraf Nagar,2115,Hariharpur Rani,172,Shravasti
89157,Ashraf Nagar,2135,Gondlamau,174,Sitapur
46331,Ashrafpur,1441,Tanda,112,Ambedkar Nagar
46858,Ashrafpur,1449,Ahiraula,114,Azamgarh
83540,Ashrafpur,2048,Chhatoh,166,Rae Bareli
89061,Ashrafpur,2134,Biswan,174,Sitapur
89368,Ashrafpur,2138,Khairabad,174,Sitapur
89740,Ashrafpur,2144,Pahala,174,Sitapur
268222,Ashrafpur,1525,Bani Kodar,120,Barabanki
269285,Ashrafpur,2102,Jalalabad,171,Shahjahanpur
65410,Ashraf Pur,1743,Mankapur,138,Gonda
46159,Ashrafpur Barwa,1439,Katehari,112,Ambedkar Nagar
238921,Ashrafpur Faizganj,1839,Joya,145,Amroha
52093,Ashrafpur Gangrela,1672,Mawai,131,Ayodhya
46060,Ashrafpur Majhgawa,1438,Jalal Pur,112,Ambedkar Nagar
45630,Ashrafpur Pachaukh,1433,Akbarpur,112,Ambedkar Nagar
52346,Ashumau,1536,Rudauli,131,Ayodhya
65720,Asidha,1748,Rupaideeh,138,Gonda
273890,Asidhava,2118,Bansi,173,Siddharth Nagar
264093,Asifabad,1977,Parikshitgarh,160,Meerut
239147,Asifpur Ujaira,1716,Muradnagar,136,Ghaziabad
67073,Asilabhar,1769,Uruwa,139,Gorakhpur
79145,Asilpur,1977,Parikshitgarh,160,Meerut
271517,Asipur,2148,Reusa,174,Sitapur
92517,Asiwantaraph Jarulla Nagar,2191,Mianganj,177,Unnao
92518,Asiwantaraph Siddhnath,2191,Mianganj,177,Unnao
92519,Asiwantraph Kadirpur,2191,Mianganj,177,Unnao
92520,Asiwantraph Lokman,2191,Mianganj,177,Unnao
92521,Asiwantraph Nai Basti,2191,Mianganj,177,Unnao
92522,Asiwantraph Pashchim,2191,Mianganj,177,Unnao
46697,Asjana,1446,Bidhuna,113,Auraiya
60906,Askaranpur,1669,Bikapur,131,Ayodhya
55586,Askaripur,1580,Noorpur,123,Bijnor
85544,Aslampur Bartha,2081,Sadauli Qadeem,168,Saharanpur
270297,Aslampur Bhullan,1576,Kotwali,123,Bijnor
266110,Aslaur,1584,Dahgavan,124,Budaun
80980,Aslempur,2006,Thakurdwara,162,Moradabad
78736,Aslpur,1968,Ranipur,159,Mau
272377,Asmadha,1781,Bharkhani,141,Hardoi
268246,Asmanichak Urf Malichak,1728,Mohammadabad,137,Ghazipur
271682,Asman Patti,1823,Sirkoni,143,Jaunpur
49061,Asmanpur,1482,Mahasi,116,Bahraich
74120,Asmanpur,1892,Fazilnagar,151,Kushi Nagar
80097,Asmoli,1994,Asmauli,259726,Sambhal
75359,Asnaha,1911,Bakshi-Ka-Talab,153,Lucknow
54391,Asnahara,1565,Ramnagar,122,Basti
88644,Asnahara,2128,Mithwal,173,Siddharth Nagar
273955,Asnahara,2122,Domariyaganj,173,Siddharth Nagar
267823,Asnahari,1565,Ramnagar,122,Basti
54007,Asnahra,1560,Gaur,122,Basti
88646,Asnar,2128,Mithwal,173,Siddharth Nagar
271621,Asnara,1437,Jahangir Ganj,112,Ambedkar Nagar
62160,Asni,1689,Bhitaura,133,Fatehpur
83888,Asni,2056,Mahrajganj,166,Rae Bareli
87769,Asni,2116,Jamunaha,172,Shravasti
84288,Asni1,2064,Tiloi,584,Amethi
49783,Asnwar,1495,Chilkahar,117,Ballia
63605,Asodha,1714,Hapur,259728,Hapur
89296,Asodhan,2137,Kasmanda,174,Sitapur
89369,Asodhar,2138,Khairabad,174,Sitapur
83173,Asog,2041,Rampur Sanramgarh,165,Pratapgarh
86443,Asogapur,2094,Bhadohi,170,Sant Ravidas Nagar
87910,Asogawa,2118,Bansi,173,Siddharth Nagar
88647,Asogawa,2128,Mithwal,173,Siddharth Nagar
74121,Asogawa Khurd,1892,Fazilnagar,151,Kushi Nagar
83174,Asogi,2041,Rampur Sanramgarh,165,Pratapgarh
58438,Asoh,1627,Pahari,127,Chitrakoot
92002,Asoha,2182,Asoha,177,Unnao
51831,Asohana,1529,Fatehpur,120,Barabanki
46332,Asopur,1441,Tanda,112,Ambedkar Nagar
73068,Asouwa,1876,Bankeyganj,150,Kheri
81724,Aspur,2021,Amariya,164,Pilibhit
82167,Aspur,2027,Puranpur,164,Pilibhit
82319,Aspur Devsara,2028,Aspur Deosara,165,Pratapgarh
53499,Aspur Hasan Ali,1553,Nawabganj,121,Bareilly
268930,Asra,1718,Simbhawali,259728,Hapur
72819,Asrafpur,1872,Mooratganj,149,Kaushambi
80098,Asrafpur,1994,Asmauli,259726,Sambhal
90858,Asrafpur,2161,Baldirai,176,Sultanpur
268111,Asrafpur,2169,Jagdishpur,584,Amethi
85299,Asra Kheri,2077,Nakur,168,Saharanpur
56281,Asrasi,1591,Qadar Chowk,124,Budaun
57326,Asrauli,1610,Pahasu,125,Bulandshahr
44825,Asrawe Kalan,296951,Bhagwatpur,111,Prayagraj
44826,Asrawe Khurd,296951,Bhagwatpur,111,Prayagraj
92469,Asrenda,2190,Hilauli,177,Unnao
60907,Asrewa,1669,Bikapur,131,Ayodhya
82842,Asrhi,2036,Lalganj,165,Pratapgarh
272287,Asri Khera,2190,Hilauli,177,Unnao
270978,Asroga,2174,Kurwar,176,Sultanpur
77521,Asrohi,1946,Karhal,157,Mainpuri
43826,Asroi,1408,Iglas,110,Aligarh
69849,Asropur,1815,Maharaj Ganj,143,Jaunpur
90913,Asrwan,2162,Bhadaiya,176,Sultanpur
79078,Assa,1975,Mawana Kalan,160,Meerut
78737,Assi,1968,Ranipur,159,Mau
241724,Assitola Mainpur,1644,Tarkalua,128,Deoria
64533,Asspur,1730,Sadat,137,Ghazipur
62623,Asta,1696,Telyani,133,Fatehpur
70740,Asta,1828,Bamaur,144,Jhansi
46061,Astabad,1438,Jalal Pur,112,Ambedkar Nagar
77857,Astauli,1952,Chaumuha,158,Mathura
274121,Asthan,2033,Kalakankar,165,Pratapgarh
61168,Asthana,1674,Milkipur,131,Ayodhya
66370,Asthaula,1758,Gagaha,139,Gorakhpur
77056,Asthaun,1938,Charkhari,156,Mahoba
82893,Asthra,2037,Magraura,165,Pratapgarh
75360,Asti,1911,Bakshi-Ka-Talab,153,Lucknow
75473,Asti,1913,Gosaiganj,153,Lucknow
86444,Asti,2094,Bhadohi,170,Sant Ravidas Nagar
71561,Astiya,1849,Amrodha,147,Kanpur Dehat
87291,Astoli,2108,Mirzapur,171,Shahjahanpur
46800,Asu,1448,Sahar,113,Auraiya
69850,Asuapar,1815,Maharaj Ganj,143,Jaunpur
83047,Asudhi,2039,Patti,165,Pratapgarh
68777,Asupura,1799,Konch,142,Jalaun
76623,Asuraina,1932,Nautanwa,155,Maharajganj
267841,Asuraina,1565,Ramnagar,122,Basti
89158,Asuwamau,2135,Gondlamau,174,Sitapur
63126,Asva,1705,Shikohabad,134,Firozabad
71976,Asvi,1856,Sandalpur,147,Kanpur Dehat
52230,Aswa,1534,Puredalai,120,Barabanki
60420,Aswa,1660,Barhpura,130,Etawah
270167,Aswa,2162,Bhadaiya,176,Sultanpur
62360,Aswa Baxpur,1692,Haswa,133,Fatehpur
264854,Aswai,1698,Araon,134,Firozabad
49457,Aswa Mohd.Pur,1488,Shivpur,116,Bahraich
48395,Aswanian,1470,Thekma,114,Azamgarh
45503,Aswan Urf Hajiganj,1431,Soraon,111,Prayagraj
70001,Aswara,1817,Mufti Ganj,143,Jaunpur
93062,Aswari,2199,Baragaon,178,Varanasi
72267,Aswarmau,1861,Ghatampur,148,Kanpur Nagar
62624,Aswar Tarapur,1696,Telyani,133,Fatehpur
68393,Asyoli,1793,Sursa,141,Hardoi
77687,Asyoli,1949,Mainpuri,157,Mainpuri
43187,Ata,1397,Kheragarh,109,Agra
43488,Ata,1403,Bijauli,110,Aligarh
68778,Ata,1799,Konch,142,Jalaun
71021,Ata,1833,Moth,144,Jhansi
80237,Ata,1996,Baniyakhera,259726,Sambhal
92763,Ata,2195,Sikandarpur Karan,177,Unnao
86884,Atabujurg,2099,Bhawal Khera,171,Shahjahanpur
84010,Ataganj Usari,2059,Salon,166,Rae Bareli
68907,Atagaon,1801,Madhogarh,142,Jalaun
61482,Ataggapur,1679,Kaimganj,132,Farrukhabad
77432,Ataharaina,1944,Ghiror,157,Mainpuri
69426,Ataharpar,1809,Dobhi,143,Jaunpur
52153,Atahra,1533,Nindaura,120,Barabanki
84546,Atai Nagar,2068,Milak,167,Rampur
61483,Ataipur Jadid,1679,Kaimganj,132,Farrukhabad
61484,Ataipur Kohana,1679,Kaimganj,132,Farrukhabad
264076,Atairna,1839,Joya,145,Amroha
85681,Ata Kala,2083,Baghauli,169,Sant Kabeer Nagar
52938,Atakayasthan,1544,Bhojipura,121,Bareilly
86883,Ata Khurd,2099,Bhawal Khera,171,Shahjahanpur
81094,Atalee,2008,Budhana,163,Muzaffarnagar
81050,Atali,2007,Baghara,163,Muzaffarnagar
44066,Atalpur,1411,Lodha,110,Aligarh
79146,Atalpur,1977,Parikshitgarh,160,Meerut
68265,Atamau,1791,Sandila,141,Hardoi
270521,Atampur Chhapra,1730,Sadat,137,Ghazipur
274206,Atanagar,2161,Baldirai,176,Sultanpur
52879,Atanga Chandpur,1543,Bhadpura,121,Bareilly
53500,Atanga Yogi,1553,Nawabganj,121,Bareilly
44285,Atanpur,1414,Bahria,111,Prayagraj
52939,Atapatti Janubi,1544,Bhojipura,121,Bareilly
52940,Atapatti Shumali,1544,Bhojipura,121,Bareilly
63127,Atapur,1705,Shikohabad,134,Firozabad
54966,Atapur Khatapur,1573,Haldaur(Khari Jhalu),123,Bijnor
83889,Atara,2056,Mahrajganj,166,Rae Bareli
51521,Atarahat,1524,Tindwari,119,Banda
70289,Atarahi,1821,Shah Ganj,143,Jaunpur
71186,Atara Nishf Tirwa,1843,Jalalabad,146,Kannauj
47259,Atarari,1454,Jahanaganj,114,Azamgarh
46940,Ataraulia,1450,Atraulia,114,Azamgarh
66135,Ataraulia,1754,Bhathat,139,Gorakhpur
44519,Ataraura,1417,Handia,111,Prayagraj
70290,Ataraura,1821,Shah Ganj,143,Jaunpur
75361,Ataraura,1911,Bakshi-Ka-Talab,153,Lucknow
90650,Atarawa,297517,Karma,175,Sonbhadra
53368,Atarchedi,1551,Majhgawan,121,Bareilly
272384,Atarchha Buzurg,1782,Bilgram,141,Hardoi
272383,Atarchha Khurd,1782,Bilgram,141,Hardoi
68649,Atarchhala,1797,Jalaun,142,Jalaun
272653,Atardariya,1505,Reoti,117,Ballia
70499,Atardeeha,1824,Suitha Kala,143,Jaunpur
267674,Atardeeha,1565,Ramnagar,122,Basti
92120,Atardhani,2184,Bangarmau,177,Unnao
46859,Atardiha,1449,Ahiraula,114,Azamgarh
74508,Atardiha,1898,Nebua Naurangia,151,Kushi Nagar
68908,Atarehati,1801,Madhogarh,142,Jalaun
268760,Atareya,1887,Palia,150,Kheri
83789,Atarhar,2054,Khiron,166,Rae Bareli
44122,Atari,1412,Tappal,110,Aligarh
75595,Atari,1915,Mal,153,Lucknow
268690,Atari,2032,Gaura,165,Pratapgarh
80308,Ataria,1997,Bhagatpur Tanda,162,Moradabad
267249,Ataria,1547,Damkhauda,121,Bareilly
45148,Atari Amiliya,1426,Meja,111,Prayagraj
68575,Atariya,1796,Dakore,142,Jalaun
71022,Atariya,1833,Moth,144,Jhansi
90174,Atariya,2150,Sidhauli,174,Sitapur
268377,Atariya,2069,Saidnagar,167,Rampur
68326,Atarji,1792,Shahabad,141,Hardoi
47000,Atar Kachha,1451,Azmatgarh,114,Azamgarh
55806,Atarpura,1583,Bisauli,124,Budaun
51443,Atarra (Rural),1523,Naraini,119,Banda
92172,Atarsa,2185,Bichhiya,177,Unnao
82894,Atarsand,2037,Magraura,165,Pratapgarh
78282,Atarsanwa,1961,Badraon,159,Mau
270773,Atarsuaa,1721,Devkali,137,Ghazipur
58514,Atarsui,1628,Ramnagar,127,Chitrakoot
72711,Atarsuiya,1870,Kaushambi,149,Kaushambi
268180,Atarsuiya,1534,Puredalai,120,Barabanki
45288,Atar Suiya,1428,Pratappur,111,Prayagraj
91058,Atar Suma Kalan,2165,Dhanpatganj,176,Sultanpur
50248,Atarsuwakala,1504,Rasra,117,Ballia
70741,Atarsuwan,1828,Bamaur,144,Jhansi
79006,Ataula,1973,Kharkhoda,160,Meerut
82660,Atauliya,2033,Kalakankar,165,Pratapgarh
63746,Ataur,1717,Rajapur,136,Ghaziabad
80897,Ataura,2005,Sambhal,259726,Sambhal
89963,Ataura,2147,Rampur Mathura,174,Sitapur
84150,Ataura Buzurg,2061,Sataon,166,Rae Bareli
84151,Ataura Khurd,2061,Sataon,166,Rae Bareli
73115,Atava,1877,Behjam,150,Kheri
89678,Atava,2143,Misrikh,174,Sitapur
267614,Atawa,1867,Vidhunu,148,Kanpur Nagar
83671,Atawan,2051,Dih,166,Rae Bareli
66371,Atayar,1758,Gagaha,139,Gorakhpur
58074,Ataysat Ganj,1622,Sahabganj,126,Chandauli
56660,Atena Pukhta,1597,Usawan,124,Budaun
63003,Atepur,1703,Madanpur,134,Firozabad
56814,Aterna,1601,Araniya,125,Bulandshahr
79271,Aterna,1980,Sardhana,160,Meerut
60841,Atesar,1668,Amaniganj,131,Ayodhya
75362,Atesua,1911,Bakshi-Ka-Talab,153,Lucknow
92173,Atesua,2185,Bichhiya,177,Unnao
93304,Atesua,2202,Harahua,178,Varanasi
67332,Atgawan,1774,Rath,140,Hamirpur
77157,Atghar,1940,Kabrai,156,Mahoba
92702,Atha,2194,Safipur,177,Unnao
64491,Athahatha,1729,Revatipur,137,Ghazipur
55587,Athahayiaahir,1580,Noorpur,123,Bijnor
55053,Athai,1574,Jalilpur,123,Bijnor
81396,Athai,2014,Morna,163,Muzaffarnagar
268767,Athain,1545,Bhuta,121,Bareilly
55500,Athaishekh,1579,Nehtaur,123,Bijnor
91364,Athaisi,2170,Jaisinghpur,176,Sultanpur
59879,Athaiya,1651,Kasganj,577,Kasganj
77359,Athalakra,1943,Bewar,157,Mainpuri
53005,Athana,1545,Bhuta,121,Bareilly
74449,Atharaha,1897,Motichak,151,Kushi Nagar
56228,Atharra Kunia,1590,Mion,124,Budaun
53709,Athdama,1556,Bahadurpur,122,Basti
54460,Athdeora,1566,Rudauli,122,Basti
83297,Atheha,2043,Sangipur,165,Pratapgarh
264773,Atheia,1596,Ujhani,124,Budaun
50249,Athila,1504,Rasra,117,Ballia
