original,timestamp,mimetype,statuscode,digest,district,host,response_path,response_sha256,pdf_candidate,election_url_candidate,url_year_hints,election_year_verified,priority_score,content_review_status,triage_basis
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97-72/,20251214042249,text/html,200,U2CF4H6OMJO4VXGJO75CWULWM5WGBMHQ,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97-78/,20260125063710,text/html,200,V6XVEJAB72PBFF43AI4KXZR5WEDURKET,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97-79/,20250715074425,text/html,200,LBPYOZFOTAPIIKUS6EEC74RF4KHTWUFD,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97-83/,20250925152432,text/html,200,652G7GREB3RMOBGMY66YRUXHP5LE7PCL,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97-84/,20251119121411,text/html,200,6BACXOO76BG2P7FD6TUXPOPE7WUJCEW6,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97-85/,20251220122031,text/html,200,3AOYIC3LKZK4NO3O76FBLLJH3GT7JBG6,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97/,20210419210109,text/html,200,BROAP5W4GNBGECD3LW4HJWK7TYN3TK7P,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%B0%E0%A4%9F%E0%A5%8C-2/,20260125052910,text/html,200,QQ7VYUO762TGX4BUE4ND5G4I3K6AFA23,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%B0%E0%A4%9F%E0%A5%8C-4/,20251103150058,text/html,200,AO4J7YZ73HZ5NSFIKL3YJ2EK5AJN5LFB,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%B0%E0%A4%9F%E0%A5%8C-5/,20251212121137,text/html,200,WVRFVZ2L7QXZU5OKPXM6HBNSEZTPTC36,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%B0%E0%A4%9F%E0%A5%8C-8/,20260131123402,text/html,200,BTFTYKD6GBIWK2RFWBRZCSV3Z6E7MAFK,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%A8%E0%A4%97%E0%A4%B0-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%85%E0%A4%97%E0%A5%8D%E0%A4%B0-5/,20250325080617,text/html,200,Y4INS4MTNAEDDLEHRKCYF536GHFYG6SY,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%A8%E0%A4%97%E0%A4%B0-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%85%E0%A4%AE%E0%A5%80%E0%A4%A8-12/,20250325092706,text/html,200,MUA3UAXNW7DSF5MKFEHNLKHHYXFKACCZ,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%A8%E0%A4%97%E0%A4%B0-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%85%E0%A4%AE%E0%A5%80%E0%A4%A8-14/,20251004121203,text/html,200,DVU4F5Z47F34TZLIECKNHW3MEAM5RVY6,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%A8%E0%A4%97%E0%A4%B0-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%85%E0%A4%AE%E0%A5%80%E0%A4%A8-15/,20260127122451,text/html,200,NSMVUIUZ3OVR5EYQ7TBABKPV3NNXOVUD,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%A8%E0%A4%97%E0%A4%B0-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%85%E0%A4%AE%E0%A5%80%E0%A4%A8-8/,20250122114147,text/html,200,NSBRX7CTFFJGEWHCDCKJSXPJENQZ5B4M,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%A8%E0%A4%97%E0%A4%B0-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%B0%E0%A4%9F%E0%A5%8C%E0%A4%B2-2/,20230607115920,text/html,200,O4ZLV2AKJCKAH5YKNMPMWLDHHTNI4KCT,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%A8%E0%A4%97%E0%A4%B0-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%B0%E0%A4%9F%E0%A5%8C%E0%A4%B2-7/,20241208101040,text/html,200,X2K5P2QJEOLO3CANDT2Y232HYDMHIIQ7,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%A8%E0%A4%97%E0%A4%B0-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%B0%E0%A4%9F%E0%A5%8C%E0%A4%B2-8/,20250715074649,text/html,200,MGHVBW445N4Q2LR5PTDG57BEBWBG2W5H,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%AC%E0%A4%BE%E0%A4%97-10/,20220127231743,text/html,200,CWNBFRZUOELHHB4XA7OVOEFK65VGKILS,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%AC%E0%A4%BE%E0%A4%97-8/,20220128001555,text/html,200,T7DMOHBGFRZNJWERDOKEH3WZDB7JK6CL,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%AC%E0%A4%BE%E0%A4%97-9/,20220128003023,text/html,200,JXRJ3DOMMXFMOGVV4NGRNAHR6JODXNTM,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%AC%E0%A4%BE%E0%A4%97/,20191117115710,text/html,200,HMRCPDST5IAO7TEC44YJ433JLHTVE4NH,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97%E0%A4%AA%E0%A4%A4-%E0%A4%88-%E0%A4%A8%E0%A4%BF%E0%A4%B5%E0%A4%BF%E0%A4%A6/,20221002194108,text/html,200,EVZBRO4UYN5TGWEXK3R5DXX3S7HRRXAQ,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97%E0%A4%AA%E0%A4%A4-%E0%A4%A8%E0%A4%BF%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A4%BE-15/,20210927133146,text/html,200,TUXZTY2TROLJH7WB4FXDI2YNAMEK6S26,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97%E0%A4%AA%E0%A4%A4-%E0%A4%A8%E0%A4%BF%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A4%BE-16/,20210927140310,text/html,200,WECEIKRSGZTPSKBBIWRBJIGZKS7VJNZZ,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97%E0%A4%AA%E0%A4%A4-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AE%E0%A4%BF-3/,20191117115657,text/html,200,2YI6O7HC2AKYMNRR4XY6SNMJLYXP75XA,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97%E0%A4%AA%E0%A4%A4-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AE%E0%A4%BF-4/,20191117115729,text/html,200,UDEUYQURTXND3CJ6ZFMZHAMKDB4DZLGZ,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97%E0%A4%AA%E0%A4%A4-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AE%E0%A4%BF-5/,20191117120553,text/html,200,SUMCIMJAGYUNEYR3NHGDHFHCT2NYI75M,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%E0%A4%AC%E0%A4%BE%E0%A4%97%E0%A4%AA%E0%A4%A4-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE/,20251228163039,text/html,200,QEZXE47WKLGZXTVSHYHAHYKQNEAEVP6D,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/hi/notice/%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%b2%e0%a4%af-%e0%a4%9c%e0%a4%bf%e0%a4%b2%e0%a4%be-%e0%a4%aa%e0%a4%82%e0%a4%9a%e0%a4%be%e0%a4%af%e0%a4%a4-%e0%a4%ac%e0%a4%be%e0%a4%97-32/,20230204200117,text/html,200,R2PYWRMTJIWEDCBWU5O343FC5FX773FX,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/notice/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%B0%E0%A4%9F%E0%A5%8C-7/,20260105232930,text/html,200,54HBLI27IRGAIAMW7IUDE46SDSBCDOR3,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/notice/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%AC%E0%A4%BE%E0%A4%97%E0%A4%AA%E0%A4%A4-%E0%A4%85%E0%A4%B2%E0%A5%8D%E0%A4%AA%E0%A4%95%E0%A4%BE-4/,20210120123151,text/html,200,TEG2TY4IEPZJHXNGTWUWEBBVLN7B24T7,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/notice/%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%80%E0%A4%AF-%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A5%8D/,20201027061414,text/html,200,EXO5W2ZLP74CBQZ43EVJW2UK476RL6FI,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/notice/beed-information-district-panchayat-baghpat-dated-28-01-2021-2/,20210616102153,text/html,200,WKI3NAX5FH3GAFRXS2CZ7FOCBWCNYYYG,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,2021,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/notice/beed-information-district-panchayat-baghpat-dated-28-01-2021/,20210616094827,text/html,200,J7W6CS2YHVTL2D3KJJK4DO4CPE6ZEF5I,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,2021,,20,not_reviewed,panchayat_in_url
https://bagpat.nic.in/notice/beed-information-jila-panchayat-baghpat-04-09-2018/,20201123211910,text/html,200,GES2PWXJC4CHQ5XNJ7AYKERY2FSJMSFB,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,False,True,2018,,20,not_reviewed,panchayat_in_url
