panel,anchor_key,field,vintage,full_linked_panel
2015_2021,up2015__row121,lgd_gp_code,NA,76160
2015_2021,up2015__row12250,lgd_gp_code,NA,65696
2015_2021,up2015__row12253,lgd_gp_code,NA,65683
2015_2021,up2015__row12254,lgd_gp_code,NA,65706
2015_2021,up2015__row12255,lgd_gp_code,NA,65675
2015_2021,up2015__row13137,lgd_gp_code,NA,65770
2015_2021,up2015__row13138,lgd_gp_code,NA,65771
2015_2021,up2015__row13139,lgd_gp_code,NA,65772
2015_2021,up2015__row13140,lgd_gp_code,NA,65773
2015_2021,up2015__row13141,lgd_gp_code,NA,65775
2015_2021,up2015__row13142,lgd_gp_code,NA,65774
2015_2021,up2015__row13146,lgd_gp_code,NA,65778
2015_2021,up2015__row13147,lgd_gp_code,NA,65782
2015_2021,up2015__row13148,lgd_gp_code,NA,65783
2015_2021,up2015__row13150,lgd_gp_code,NA,65785
2015_2021,up2015__row13151,lgd_gp_code,NA,65786
2015_2021,up2015__row13152,lgd_gp_code,NA,65745
2015_2021,up2015__row13155,lgd_gp_code,NA,65722
2015_2021,up2015__row13156,lgd_gp_code,NA,65723
2015_2021,up2015__row13157,lgd_gp_code,NA,65721
2015_2021,up2015__row13159,lgd_gp_code,NA,65737
2015_2021,up2015__row13468,lgd_gp_code,NA,49937
2015_2021,up2015__row13642,lgd_gp_code,50084,NA
2015_2021,up2015__row13668,lgd_gp_code,NA,50145
2015_2021,up2015__row13669,lgd_gp_code,NA,50153
2015_2021,up2015__row13670,lgd_gp_code,NA,274347
2015_2021,up2015__row13674,lgd_gp_code,NA,50085
2015_2021,up2015__row13675,lgd_gp_code,NA,50084
2015_2021,up2015__row13676,lgd_gp_code,NA,50080
2015_2021,up2015__row13677,lgd_gp_code,NA,50125
2015_2021,up2015__row13679,lgd_gp_code,NA,50156
2015_2021,up2015__row13680,lgd_gp_code,NA,50126
2015_2021,up2015__row13682,lgd_gp_code,NA,50141
2015_2021,up2015__row1375,lgd_gp_code,NA,69135
2015_2021,up2015__row13755,lgd_gp_code,NA,49797
2015_2021,up2015__row13758,lgd_gp_code,NA,49818
2015_2021,up2015__row13771,lgd_gp_code,NA,49809
2015_2021,up2015__row13781,lgd_gp_code,NA,49805
2015_2021,up2015__row14750,lgd_gp_code,NA,274160
2015_2021,up2015__row14753,lgd_gp_code,NA,57955
2015_2021,up2015__row14754,lgd_gp_code,NA,57935
2015_2021,up2015__row14756,lgd_gp_code,NA,57929
2015_2021,up2015__row14757,lgd_gp_code,NA,57926
2015_2021,up2015__row14758,lgd_gp_code,NA,57911
2015_2021,up2015__row15760,lgd_gp_code,NA,67249
2015_2021,up2015__row15767,lgd_gp_code,NA,67259
2015_2021,up2015__row15768,lgd_gp_code,NA,67277
2015_2021,up2015__row15772,lgd_gp_code,NA,67245
2015_2021,up2015__row15773,lgd_gp_code,NA,67253
2015_2021,up2015__row15775,lgd_gp_code,NA,67264
2015_2021,up2015__row15783,lgd_gp_code,NA,67278
2015_2021,up2015__row15784,lgd_gp_code,NA,67270
2015_2021,up2015__row15785,lgd_gp_code,NA,67287
2015_2021,up2015__row15789,lgd_gp_code,NA,67279
2015_2021,up2015__row15790,lgd_gp_code,NA,67247
2015_2021,up2015__row15791,lgd_gp_code,NA,67260
2015_2021,up2015__row15792,lgd_gp_code,NA,67276
2015_2021,up2015__row15793,lgd_gp_code,NA,67250
2015_2021,up2015__row1737,lgd_gp_code,NA,70427
2015_2021,up2015__row1738,lgd_gp_code,NA,70409
2015_2021,up2015__row1747,lgd_gp_code,70429,NA
2015_2021,up2015__row18846,lgd_gp_code,NA,53635
2015_2021,up2015__row18847,lgd_gp_code,NA,53694
2015_2021,up2015__row18849,lgd_gp_code,NA,53660
2015_2021,up2015__row18850,lgd_gp_code,NA,53699
2015_2021,up2015__row18851,lgd_gp_code,NA,53658
2015_2021,up2015__row18852,lgd_gp_code,NA,53642
2015_2021,up2015__row18860,lgd_gp_code,NA,53684
2015_2021,up2015__row18861,lgd_gp_code,NA,53686
2015_2021,up2015__row18862,lgd_gp_code,NA,53649
2015_2021,up2015__row18863,lgd_gp_code,NA,53669
2015_2021,up2015__row18864,lgd_gp_code,NA,53643
2015_2021,up2015__row18871,lgd_gp_code,NA,53676
2015_2021,up2015__row18873,lgd_gp_code,NA,269805
2015_2021,up2015__row18874,lgd_gp_code,NA,53698
2015_2021,up2015__row18876,lgd_gp_code,NA,53652
2015_2021,up2015__row18877,lgd_gp_code,NA,53675
2015_2021,up2015__row18878,lgd_gp_code,NA,53673
2015_2021,up2015__row18880,lgd_gp_code,NA,53667
2015_2021,up2015__row18882,lgd_gp_code,NA,53685
2015_2021,up2015__row18883,lgd_gp_code,NA,53646
2015_2021,up2015__row19307,lgd_gp_code,NA,52894
2015_2021,up2015__row19320,lgd_gp_code,NA,52909
2015_2021,up2015__row19532,lgd_gp_code,NA,52773
2015_2021,up2015__row22848,lgd_gp_code,NA,63079
2015_2021,up2015__row22849,lgd_gp_code,NA,63087
2015_2021,up2015__row22877,lgd_gp_code,NA,63114
2015_2021,up2015__row22884,lgd_gp_code,NA,63104
2015_2021,up2015__row22991,lgd_gp_code,NA,62895
2015_2021,up2015__row23358,lgd_gp_code,NA,76907
2015_2021,up2015__row23658,lgd_gp_code,NA,77038
2015_2021,up2015__row23681,lgd_gp_code,NA,77023
2015_2021,up2015__row23684,lgd_gp_code,NA,77051
2015_2021,up2015__row23692,lgd_gp_code,NA,77009
2015_2021,up2015__row23699,lgd_gp_code,NA,77032
2015_2021,up2015__row23720,lgd_gp_code,NA,76728
2015_2021,up2015__row25600,lgd_gp_code,NA,78890
2015_2021,up2015__row27224,lgd_gp_code,NA,82198
2015_2021,up2015__row27226,lgd_gp_code,NA,82315
2015_2021,up2015__row27228,lgd_gp_code,NA,82291
2015_2021,up2015__row27235,lgd_gp_code,NA,82223
2015_2021,up2015__row27236,lgd_gp_code,NA,82217
2015_2021,up2015__row27238,lgd_gp_code,NA,82238
2015_2021,up2015__row27245,lgd_gp_code,NA,82307
2015_2021,up2015__row27666,lgd_gp_code,NA,54497
2015_2021,up2015__row27670,lgd_gp_code,NA,54493
2015_2021,up2015__row27673,lgd_gp_code,NA,54485
2015_2021,up2015__row27678,lgd_gp_code,NA,54462
2015_2021,up2015__row27703,lgd_gp_code,NA,54513
2015_2021,up2015__row27905,lgd_gp_code,NA,54037
2015_2021,up2015__row27906,lgd_gp_code,NA,54080
2015_2021,up2015__row27920,lgd_gp_code,NA,54081
2015_2021,up2015__row28081,lgd_gp_code,NA,54315
2015_2021,up2015__row28083,lgd_gp_code,NA,54338
2015_2021,up2015__row28087,lgd_gp_code,NA,54385
2015_2021,up2015__row28089,lgd_gp_code,NA,54381
2015_2021,up2015__row28090,lgd_gp_code,NA,54337
2015_2021,up2015__row29296,lgd_gp_code,NA,75831
2015_2021,up2015__row29297,lgd_gp_code,NA,75830
2015_2021,up2015__row29364,lgd_gp_code,NA,75695
2015_2021,up2015__row30061,lgd_gp_code,NA,89042
2015_2021,up2015__row30062,lgd_gp_code,NA,89044
2015_2021,up2015__row30063,lgd_gp_code,NA,89033
2015_2021,up2015__row30065,lgd_gp_code,NA,89058
2015_2021,up2015__row30066,lgd_gp_code,NA,89049
2015_2021,up2015__row30067,lgd_gp_code,NA,89013
2015_2021,up2015__row30069,lgd_gp_code,NA,89031
2015_2021,up2015__row30074,lgd_gp_code,NA,89022
2015_2021,up2015__row30076,lgd_gp_code,NA,89015
2015_2021,up2015__row30077,lgd_gp_code,NA,89048
2015_2021,up2015__row30079,lgd_gp_code,NA,89036
2015_2021,up2015__row30080,lgd_gp_code,NA,89011
2015_2021,up2015__row30081,lgd_gp_code,NA,89051
2015_2021,up2015__row30082,lgd_gp_code,NA,88999
2015_2021,up2015__row32039,lgd_gp_code,NA,72380
2015_2021,up2015__row32045,lgd_gp_code,NA,72389
2015_2021,up2015__row32048,lgd_gp_code,NA,72397
2015_2021,up2015__row32049,lgd_gp_code,NA,72364
2015_2021,up2015__row32050,lgd_gp_code,NA,72405
2015_2021,up2015__row34103,lgd_gp_code,NA,42909
2015_2021,up2015__row34106,lgd_gp_code,NA,42927
2015_2021,up2015__row34110,lgd_gp_code,NA,42926
2015_2021,up2015__row34119,lgd_gp_code,NA,42917
2015_2021,up2015__row34120,lgd_gp_code,NA,42921
2015_2021,up2015__row34124,lgd_gp_code,NA,42908
2015_2021,up2015__row34765,lgd_gp_code,NA,56742
2015_2021,up2015__row34781,lgd_gp_code,NA,56737
2015_2021,up2015__row34783,lgd_gp_code,NA,56736
2015_2021,up2015__row34796,lgd_gp_code,NA,55835
2015_2021,up2015__row36130,lgd_gp_code,NA,60700
2015_2021,up2015__row36133,lgd_gp_code,NA,60692
2015_2021,up2015__row36135,lgd_gp_code,NA,60694
2015_2021,up2015__row36141,lgd_gp_code,NA,60719
2015_2021,up2015__row36143,lgd_gp_code,NA,60681
2015_2021,up2015__row36433,lgd_gp_code,NA,72947
2015_2021,up2015__row36436,lgd_gp_code,NA,72946
2015_2021,up2015__row36440,lgd_gp_code,NA,72958
2015_2021,up2015__row36441,lgd_gp_code,NA,72939
2015_2021,up2015__row36442,lgd_gp_code,NA,72970
2015_2021,up2015__row36444,lgd_gp_code,NA,72983
2015_2021,up2015__row36446,lgd_gp_code,NA,72944
2015_2021,up2015__row36605,lgd_gp_code,NA,73052
2015_2021,up2015__row3933,lgd_gp_code,NA,93479
2015_2021,up2015__row40265,lgd_gp_code,NA,51084
2015_2021,up2015__row40677,lgd_gp_code,NA,87906
2015_2021,up2015__row40678,lgd_gp_code,NA,87856
2015_2021,up2015__row40679,lgd_gp_code,NA,87847
2015_2021,up2015__row40685,lgd_gp_code,NA,87896
2015_2021,up2015__row41265,lgd_gp_code,NA,91129
2015_2021,up2015__row41268,lgd_gp_code,NA,91118
2015_2021,up2015__row41286,lgd_gp_code,NA,91114
2015_2021,up2015__row41290,lgd_gp_code,NA,91158
2015_2021,up2015__row42011,lgd_gp_code,NA,46203
2015_2021,up2015__row42017,lgd_gp_code,NA,46223
2015_2021,up2015__row42019,lgd_gp_code,NA,46169
2015_2021,up2015__row42021,lgd_gp_code,NA,46157
2015_2021,up2015__row42023,lgd_gp_code,NA,46236
2015_2021,up2015__row44858,lgd_gp_code,NA,63425
2015_2021,up2015__row45137,lgd_gp_code,NA,70895
2015_2021,up2015__row4597,lgd_gp_code,NA,83145
2015_2021,up2015__row4600,lgd_gp_code,NA,83109
2015_2021,up2015__row46307,lgd_gp_code,NA,71488
2015_2021,up2015__row46308,lgd_gp_code,NA,71445
2015_2021,up2015__row46310,lgd_gp_code,NA,71447
2015_2021,up2015__row46316,lgd_gp_code,NA,71497
2015_2021,up2015__row46317,lgd_gp_code,71445,NA
2015_2021,up2015__row46319,lgd_gp_code,NA,71485
2015_2021,up2015__row48103,lgd_gp_code,NA,57047
2015_2021,up2015__row48104,lgd_gp_code,NA,56988
2015_2021,up2015__row48105,lgd_gp_code,NA,56990
2015_2021,up2015__row51008,lgd_gp_code,NA,68318
2015_2021,up2015__row5106,lgd_gp_code,NA,83329
2015_2021,up2015__row5107,lgd_gp_code,NA,83327
2015_2021,up2015__row5110,lgd_gp_code,NA,83341
2015_2021,up2015__row5112,lgd_gp_code,NA,83345
2015_2021,up2015__row51141,lgd_gp_code,NA,67881
2015_2021,up2015__row5116,lgd_gp_code,NA,83347
2015_2021,up2015__row51198,lgd_gp_code,NA,68495
2015_2021,up2015__row51202,lgd_gp_code,NA,68453
2015_2021,up2015__row51233,lgd_gp_code,NA,68489
2015_2021,up2015__row51699,lgd_gp_code,NA,67566
2015_2021,up2015__row51708,lgd_gp_code,NA,67546
2015_2021,up2015__row51714,lgd_gp_code,NA,67597
2015_2021,up2015__row51742,lgd_gp_code,NA,68125
2015_2021,up2015__row51886,lgd_gp_code,NA,67686
2015_2021,up2015__row51941,lgd_gp_code,67941,NA
2015_2021,up2015__row51974,lgd_gp_code,NA,67903
2015_2021,up2015__row51975,lgd_gp_code,NA,67941
2015_2021,up2015__row52021,lgd_gp_code,NA,67759
2015_2021,up2015__row52024,lgd_gp_code,NA,272371
2015_2021,up2015__row52030,lgd_gp_code,NA,67737
2015_2021,up2015__row52033,lgd_gp_code,NA,67726
2015_2021,up2015__row52036,lgd_gp_code,NA,67721
2015_2021,up2015__row52041,lgd_gp_code,NA,67783
2015_2021,up2015__row52047,lgd_gp_code,NA,67757
2015_2021,up2015__row52056,lgd_gp_code,NA,67742
2015_2021,up2015__row52316,lgd_gp_code,NA,62374
2015_2021,up2015__row52396,lgd_gp_code,NA,62540
2015_2021,up2015__row52397,lgd_gp_code,NA,62497
2015_2021,up2015__row52398,lgd_gp_code,NA,62544
2015_2021,up2015__row52400,lgd_gp_code,NA,62493
2015_2021,up2015__row52401,lgd_gp_code,NA,62510
2015_2021,up2015__row52403,lgd_gp_code,NA,62535
2015_2021,up2015__row52404,lgd_gp_code,NA,62543
2015_2021,up2015__row52405,lgd_gp_code,NA,62516
2015_2021,up2015__row52407,lgd_gp_code,NA,62491
2015_2021,up2015__row52408,lgd_gp_code,NA,62507
2015_2021,up2015__row52409,lgd_gp_code,NA,62517
2015_2021,up2015__row52410,lgd_gp_code,NA,62551
2015_2021,up2015__row52411,lgd_gp_code,NA,62498
2015_2021,up2015__row52707,lgd_gp_code,NA,62141
2015_2021,up2015__row52711,lgd_gp_code,NA,274142
2015_2021,up2015__row52712,lgd_gp_code,NA,62103
2015_2021,up2015__row52713,lgd_gp_code,NA,272408
2015_2021,up2015__row52715,lgd_gp_code,NA,62125
2015_2021,up2015__row52716,lgd_gp_code,NA,62105
2015_2021,up2015__row52717,lgd_gp_code,NA,62137
2015_2021,up2015__row52718,lgd_gp_code,NA,62123
2015_2021,up2015__row52720,lgd_gp_code,NA,62147
2015_2021,up2015__row52722,lgd_gp_code,NA,62127
2015_2021,up2015__row52726,lgd_gp_code,NA,62124
2015_2021,up2015__row52728,lgd_gp_code,NA,62113
2015_2021,up2015__row52731,lgd_gp_code,NA,62119
2015_2021,up2015__row52733,lgd_gp_code,NA,62136
2015_2021,up2015__row52735,lgd_gp_code,NA,62152
2015_2021,up2015__row53036,lgd_gp_code,NA,62705
2015_2021,up2015__row54808,lgd_gp_code,NA,88484
2015_2021,up2015__row5562,lgd_gp_code,NA,82755
2015_2021,up2015__row55946,lgd_gp_code,NA,75313
2015_2021,up2015__row56359,lgd_gp_code,NA,74605
2015_2021,up2015__row56363,lgd_gp_code,NA,74602
2015_2021,up2015__row56365,lgd_gp_code,NA,74591
2015_2021,up2015__row6083,lgd_gp_code,NA,66234
2015_2021,up2015__row6084,lgd_gp_code,NA,66204
2015_2021,up2015__row6085,lgd_gp_code,NA,66213
2015_2021,up2015__row6088,lgd_gp_code,NA,66225
2015_2021,up2015__row6089,lgd_gp_code,NA,66240
2015_2021,up2015__row6092,lgd_gp_code,NA,66217
2015_2021,up2015__row6390,lgd_gp_code,NA,66831
2015_2021,up2015__row6547,lgd_gp_code,NA,66331
2015_2021,up2015__row7187,lgd_gp_code,NA,65974
2015_2021,up2015__row7196,lgd_gp_code,NA,65983
2015_2021,up2015__row7287,lgd_gp_code,NA,73432
2015_2021,up2015__row7290,lgd_gp_code,NA,73435
2015_2021,up2015__row7348,lgd_gp_code,NA,73456
2015_2021,up2015__row7545,lgd_gp_code,NA,73702
2015_2021,up2015__row7548,lgd_gp_code,NA,73726
2015_2021,up2015__row7551,lgd_gp_code,NA,73701
2015_2021,up2015__row8704,lgd_gp_code,NA,49316
2015_2021,up2015__row8829,lgd_gp_code,NA,48788
2015_2021,up2015__row8830,lgd_gp_code,NA,48777
2015_2021,up2015__row8834,lgd_gp_code,NA,48763
2015_2021,up2015__row8836,lgd_gp_code,NA,48785
2015_2021,up2015__row8841,lgd_gp_code,NA,48750
2015_2021,up2015__row8844,lgd_gp_code,NA,48749
2015_2021,up2015__row8850,lgd_gp_code,NA,48771
2015_2021,up2015__row8858,lgd_gp_code,NA,48779
2005_2010_2015_2021,up2010__row43187,lgd_gp_code,71445,NA
2005_2010_2015_2021,up2010__row45595,lgd_gp_code,45421,NA
2005_2010_2015_2021,up2010__row20980,lgd_gp_code,67941,NA
2005_2010_2015_2021,up2010__row49832,lgd_gp_code,50084,NA
2005_2010_2015_2021,up2010__row38431,lgd_gp_code,70429,NA
2005_2010,up2010__row43187,lgd_gp_name,Gurauli,NA
2005_2010,up2010__row45595,lgd_gp_name,Pakari,NA
2005_2010,up2010__row20980,lgd_gp_name,Pithnapur Nagria,NA
2005_2010,up2010__row48163,lgd_gp_name,Badanpur,NA
2005_2010,up2010__row37023,lgd_gp_name,Saraiya Mafi,NA
2005_2010,up2010__row49832,lgd_gp_name,Barahimpur,NA
2005_2010,up2010__row38431,lgd_gp_name,Seethapur,NA
2005_2010,up2010__row51223,lgd_gp_name,Ramipur,NA
2010_2015,up2010__row10029,lgd_gp_name,NA,Gurha
2010_2015,up2010__row10045,lgd_gp_name,NA,Guna Hattu
2010_2015,up2010__row10073,lgd_gp_name,NA,Gurgujpur
2010_2015,up2010__row10118,lgd_gp_name,NA,Guraini
2010_2015,up2010__row1014,lgd_gp_name,NA,Rangauli
2010_2015,up2010__row10177,lgd_gp_name,NA,Gulamau
2010_2015,up2010__row10188,lgd_gp_name,NA,Gulelha
2010_2015,up2010__row10417,lgd_gp_name,NA,Gopalpur
2010_2015,up2010__row10486,lgd_gp_name,NA,Gopala
2010_2015,up2010__row10556,lgd_gp_name,NA,Gorajoo
2010_2015,up2010__row10694,lgd_gp_name,NA,Gautarapatti Narpat Khurd
2010_2015,up2010__row10753,lgd_gp_name,NA,Gaura
2010_2015,up2010__row11008,lgd_gp_name,NA,Ghatgaon
2010_2015,up2010__row11176,lgd_gp_name,NA,Chak Kodar
2010_2015,up2010__row11196,lgd_gp_name,NA,Chek Daha
2010_2015,up2010__row1124,lgd_gp_name,NA,Ganu Nagala
2010_2015,up2010__row11267,lgd_gp_name,NA,Chakrachha
2010_2015,up2010__row11297,lgd_gp_name,NA,Chak Sikandar
2010_2015,up2010__row11364,lgd_gp_name,NA,Chathiya
2010_2015,up2010__row11405,lgd_gp_name,NA,Chandrapur
2010_2015,up2010__row11417,lgd_gp_name,NA,Chandi Bhanpur
2010_2015,up2010__row11455,lgd_gp_name,NA,Chandanpur
2010_2015,up2010__row11533,lgd_gp_name,NA,Chandour
2010_2015,up2010__row11673,lgd_gp_name,NA,Chahmal Pur
2010_2015,up2010__row11689,lgd_gp_name,NA,Chaupur
2010_2015,up2010__row12004,lgd_gp_name,NA,Churiyani
2010_2015,up2010__row12209,lgd_gp_name,NA,Chaura Khas
2010_2015,up2010__row12438,lgd_gp_name,NA,Chhirka
2010_2015,up2010__row13067,lgd_gp_name,NA,Jamurkha
2010_2015,up2010__row1316,lgd_gp_name,NA,Shahpur
2010_2015,up2010__row13192,lgd_gp_name,NA,Jarawn
2010_2015,up2010__row13213,lgd_gp_name,NA,Jalpapur
2010_2015,up2010__row1341,lgd_gp_name,NA,Bhaisaha
2010_2015,up2010__row13500,lgd_gp_name,NA,Jaferpur
2010_2015,up2010__row1362,lgd_gp_name,NA,Jagannathpur
2010_2015,up2010__row13886,lgd_gp_name,NA,Jograjpur
2010_2015,up2010__row13940,lgd_gp_name,NA,Joniha
2010_2015,up2010__row14099,lgd_gp_name,NA,Jhuppa
2010_2015,up2010__row14120,lgd_gp_name,NA,Tangpasri
2010_2015,up2010__row1422,lgd_gp_name,NA,Tirukha
2010_2015,up2010__row14230,lgd_gp_name,NA,Tikariya
2010_2015,up2010__row14246,lgd_gp_name,NA,Tikari
2010_2015,up2010__row14361,lgd_gp_name,NA,Teuwa Grant
2010_2015,up2010__row14405,lgd_gp_name,NA,Tera Khurd
2010_2015,up2010__row14406,lgd_gp_name,NA,Tera Kala
2010_2015,up2010__row1458,lgd_gp_name,NA,Sirsahawa
2010_2015,up2010__row1472,lgd_gp_name,NA,Gahluiya
2010_2015,up2010__row14737,lgd_gp_name,NA,Dundara
2010_2015,up2010__row14781,lgd_gp_name,NA,Duhwa
2010_2015,up2010__row14924,lgd_gp_name,NA,Dhakia Thakuran
2010_2015,up2010__row14928,lgd_gp_name,NA,Dhakia Barkali Sahib
2010_2015,up2010__row14939,lgd_gp_name,NA,Dhakka
2010_2015,up2010__row1508,lgd_gp_name,NA,Jadishpur
2010_2015,up2010__row15141,lgd_gp_name,NA,Tarsanwa
2010_2015,up2010__row15152,lgd_gp_name,NA,Taraw
2010_2015,up2010__row1521,lgd_gp_name,NA,Terhaghat
2010_2015,up2010__row15219,lgd_gp_name,NA,Tajpur
2010_2015,up2010__row15312,lgd_gp_name,NA,Taaspur
2010_2015,up2010__row15469,lgd_gp_name,NA,Tiwaripur
2010_2015,up2010__row15593,lgd_gp_name,NA,Tejwapur
2010_2015,up2010__row15651,lgd_gp_name,NA,Tenduli Lakhipur
2010_2015,up2010__row15786,lgd_gp_name,NA,Trilok Manda
2010_2015,up2010__row15804,lgd_gp_name,NA,Thariya
2010_2015,up2010__row15936,lgd_gp_name,NA,Dadera
2010_2015,up2010__row16084,lgd_gp_name,NA,Daljit Purwa
2010_2015,up2010__row1611,lgd_gp_name,NA,Basudharan Jagir
2010_2015,up2010__row16213,lgd_gp_name,NA,Daudpur
2010_2015,up2010__row16449,lgd_gp_name,NA,Dudhwa Midaniyan
2010_2015,up2010__row16596,lgd_gp_name,NA,Doodhli
2010_2015,up2010__row16616,lgd_gp_name,NA,Dullhapur
2010_2015,up2010__row16619,lgd_gp_name,NA,Dulhapur Pahari
2010_2015,up2010__row16737,lgd_gp_name,NA,Devadahana
2010_2015,up2010__row16943,lgd_gp_name,NA,Dehra
2010_2015,up2010__row17269,lgd_gp_name,NA,Dhannidih
2010_2015,up2010__row17603,lgd_gp_name,NA,Dhaurkha
2010_2015,up2010__row17996,lgd_gp_name,NA,Naghlijaju
2010_2015,up2010__row18286,lgd_gp_name,NA,Narachh
2010_2015,up2010__row18288,lgd_gp_name,NA,Narayetch
2010_2015,up2010__row18348,lgd_gp_name,NA,Narayanpur Mafi
2010_2015,up2010__row18693,lgd_gp_name,NA,Naik Purwa
2010_2015,up2010__row18763,lgd_gp_name,NA,Nigahua
2010_2015,up2010__row18831,lgd_gp_name,NA,Nidhi Nagar
2010_2015,up2010__row18834,lgd_gp_name,NA,Nighuri
2010_2015,up2010__row18908,lgd_gp_name,NA,Nirbhua
2010_2015,up2010__row18929,lgd_gp_name,NA,Nibiha Paraspur
2010_2015,up2010__row19310,lgd_gp_name,NA,Naurangabad
2010_2015,up2010__row19344,lgd_gp_name,NA,Noushahra
2010_2015,up2010__row1937,lgd_gp_name,NA,Anjana
2010_2015,up2010__row19418,lgd_gp_name,NA,Pakari
2010_2015,up2010__row19453,lgd_gp_name,NA,Pakadi Maru Deeh
2010_2015,up2010__row19471,lgd_gp_name,NA,Pakari
2010_2015,up2010__row19495,lgd_gp_name,NA,Pakhurni
2010_2015,up2010__row19564,lgd_gp_name,NA,Pachran
2010_2015,up2010__row19842,lgd_gp_name,NA,Pandari Para Sarai
2010_2015,up2010__row19991,lgd_gp_name,NA,Padmi
2010_2015,up2010__row20003,lgd_gp_name,NA,Padumra Benisango
2010_2015,up2010__row20011,lgd_gp_name,NA,Pangi Khurd
2010_2015,up2010__row20083,lgd_gp_name,NA,Pabhosa
2010_2015,up2010__row20121,lgd_gp_name,NA,Parna Bagulha
2010_2015,up2010__row20139,lgd_gp_name,NA,Parvar Pashchim
2010_2015,up2010__row20140,lgd_gp_name,NA,Parvar Poorab
2010_2015,up2010__row20175,lgd_gp_name,NA,Parsani
2010_2015,up2010__row20216,lgd_gp_name,NA,Parsa Agaiya
2010_2015,up2010__row20231,lgd_gp_name,NA,Parasa Shukl
2010_2015,up2010__row20240,lgd_gp_name,NA,Parsa Gidahi
2010_2015,up2010__row20261,lgd_gp_name,NA,Parsa Muhiuddinpur
2010_2015,up2010__row20440,lgd_gp_name,NA,Pareva
2010_2015,up2010__row20621,lgd_gp_name,NA,Pasura Belwa
2010_2015,up2010__row20798,lgd_gp_name,NA,Para
2010_2015,up2010__row20829,lgd_gp_name,NA,Parakhani
2010_2015,up2010__row20953,lgd_gp_name,NA,Pinduriya
2010_2015,up2010__row20980,lgd_gp_name,Pithnapur Nagria,NA
2010_2015,up2010__row21002,lgd_gp_name,NA,Piparpati Tiwari
2010_2015,up2010__row21066,lgd_gp_name,NA,Pipra Bazar
2010_2015,up2010__row21070,lgd_gp_name,NA,Pipra Bhodar
2010_2015,up2010__row21257,lgd_gp_name,NA,Pilkhanari Urf Sabitgarh
2010_2015,up2010__row21414,lgd_gp_name,NA,Purava
2010_2015,up2010__row21452,lgd_gp_name,NA,Purushottampur
2010_2015,up2010__row21454,lgd_gp_name,NA,Porushottampur
2010_2015,up2010__row21480,lgd_gp_name,NA,Puraina Bhawani Bux
2010_2015,up2010__row21488,lgd_gp_name,NA,Purainia
2010_2015,up2010__row2160,lgd_gp_name,NA,Atirikt Town Area Kakori
2010_2015,up2010__row21614,lgd_gp_name,NA,Pure Pathak
2010_2015,up2010__row21634,lgd_gp_name,NA,Pure Khusai
2010_2015,up2010__row217,lgd_gp_name,NA,Amarha
2010_2015,up2010__row22003,lgd_gp_name,NA,Fateh Garah
2010_2015,up2010__row22009,lgd_gp_name,NA,Fatehnagar Karsuma
2010_2015,up2010__row22156,lgd_gp_name,NA,Faridpur
2010_2015,up2010__row22471,lgd_gp_name,NA,Bakhtiyar Nagar
2010_2015,up2010__row22655,lgd_gp_name,NA,Bajaha Mishran
2010_2015,up2010__row22737,lgd_gp_name,NA,Badsari
2010_2015,up2010__row2284,lgd_gp_name,NA,Annawan
2010_2015,up2010__row22852,lgd_gp_name,NA,Badanpur
2010_2015,up2010__row22922,lgd_gp_name,NA,Barhonadeeh
2010_2015,up2010__row22929,lgd_gp_name,NA,Badhauli
2010_2015,up2010__row23031,lgd_gp_name,NA,Bankatwa
2010_2015,up2010__row23079,lgd_gp_name,NA,Bangai
2010_2015,up2010__row23167,lgd_gp_name,NA,Bani
2010_2015,up2010__row23228,lgd_gp_name,NA,Bannai
2010_2015,up2010__row23369,lgd_gp_name,NA,Bamh Rauli Chatkapur
2010_2015,up2010__row23592,lgd_gp_name,NA,Barwaratti Patti
2010_2015,up2010__row236,lgd_gp_name,NA,Totaha
2010_2015,up2010__row23673,lgd_gp_name,NA,Baraich
2010_2015,up2010__row23711,lgd_gp_name,NA,Barara
2010_2015,up2010__row23728,lgd_gp_name,NA,Barahimpur
2010_2015,up2010__row23733,lgd_gp_name,NA,Barahema
2010_2015,up2010__row23871,lgd_gp_name,NA,Barauli
2010_2015,up2010__row23944,lgd_gp_name,NA,Balhi Jot
2010_2015,up2010__row23990,lgd_gp_name,NA,Baluwa Chaube
2010_2015,up2010__row24174,lgd_gp_name,NA,Basawanpakar Urf Madrahia
2010_2015,up2010__row24441,lgd_gp_name,NA,Bahiya Bahrampur
