election_gp_key,election_year,source_file,source_row_number,source_record_id,gp_number_raw,district_name_hindi,district_name_eng_raw,district_name_eng,district_name_std_raw,district_name_alias_used,block_name_hindi,block_name_eng_raw,block_name_eng,block_name_std_raw,block_xwalk_used,block_name_alias_used,lgd_block_code,gp_name_hindi,lgd_gp_code,lgd_gp_name,lgd_gp_link_method,lgd_gp_link_score,lgd_gp_linked,gp_name_eng_raw,gp_name_eng,name_override_used,district_name_std,block_name_std,gp_name_std,normalized_name_key,normalized_name_key_n,link_eligible,reservation_status_hindi,reservation_status_eng,reservation_class,women_reserved,pradhan_name_hindi,pradhan_name_eng_raw,winner_sex_hindi,winner_woman,result_status_hindi,exception_reason
up2005__row27908,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,27908,NA,67,सीतापुर,Sitapur,Sitapur,sitapur,FALSE,बेहटा,Behata,Behata,behata,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sitapur,behata,na,sitapur__behata__na,5,FALSE,NA,Unknown,unknown,NA,अनारक्षित,Anarakshit,पुरुष,0,NA,normalized_key_collision
up2005__row27911,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,27911,NA,70,सीतापुर,Sitapur,Sitapur,sitapur,FALSE,बेहटा,Behata,Behata,behata,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sitapur,behata,na,sitapur__behata__na,5,FALSE,NA,Unknown,unknown,NA,अनारक्षित,Anarakshit,पुरुष,0,NA,normalized_key_collision
up2005__row34271,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34271,NA,9,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,धतुरहा,NA,NA,NA,NA,FALSE,Dhaturaha,Dhaturaha,FALSE,sultanpur,dostpur,dhaturaha,sultanpur__dostpur__dhaturaha,2,FALSE,NA,Unknown,unknown,NA,- महिला राजकुमारी हबीबुर रहमान,NA,पुरुष,0,NA,normalized_key_collision
up2005__row34272,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34272,NA,10,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,धतुरहा,NA,NA,NA,NA,FALSE,Dhaturaha,Dhaturaha,FALSE,sultanpur,dostpur,dhaturaha,sultanpur__dostpur__dhaturaha,2,FALSE,NA,Unknown,unknown,NA,हबीबुर रहमान चन्दी प्रकाश,Habibur Rahman Chandi Prakash,पुरुष,0,NA,normalized_key_collision
up2005__row34270,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34270,NA,8,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,महिला राजकुमारी,Mahila Rajkumari,पुरुष,0,NA,normalized_key_collision
up2005__row34273,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34273,NA,11,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,चिन्तामणि,Chintamani,पुरुष,0,NA,normalized_key_collision
up2005__row34274,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34274,NA,12,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,इस्माइल,Ismail,पुरुष,0,NA,normalized_key_collision
up2005__row34275,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34275,NA,13,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,- महिला शान्ती,- Mahila Shanti,पुरुष,0,NA,normalized_key_collision
up2005__row34276,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34276,NA,14,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,जाति रामदौर,Jati Ramdaur,पुरुष,0,NA,normalized_key_collision
up2005__row34277,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34277,NA,15,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,प्रेमा,Prema,पुरुष,0,NA,normalized_key_collision
up2005__row34278,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34278,NA,16,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,प्रेमा आसुतोष,Prema Asutosh,पुरुष,0,NA,normalized_key_collision
up2005__row34279,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34279,NA,17,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,आसुतोष जाति महिला -- लीलावती,Asutosh Jaati Mahila -- Leelavati,महिला,1,NA,normalized_key_collision
up2005__row34280,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34280,NA,18,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,जाति महिला -- जाति मुन्नीलाल,NA,पुरुष,0,NA,normalized_key_collision
up2005__row34281,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34281,NA,19,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,मुन्नीलाल बिठाना,Munnilal Bithana,महिला,1,NA,normalized_key_collision
up2005__row34282,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34282,NA,20,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,बिरोजा,Birroja,महिला,1,NA,normalized_key_collision
up2005__row34283,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34283,NA,21,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,रेखादेवी,Rekha Devi,पुरुष,0,NA,normalized_key_collision
up2005__row34284,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34284,NA,22,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,अनुसूचित जाति,Anusuchit Jati,पुरुष,0,NA,normalized_key_collision
up2005__row34287,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,34287,NA,25,सुल्तानपुर,Sultanpur,Sultanpur,sultanpur,FALSE,दोस्तपुर,Dostpur,Dostpur,dostpur,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sultanpur,dostpur,na,sultanpur__dostpur__na,14,FALSE,NA,Unknown,unknown,NA,महिला पिछड़ी जाति महिला -,Mahila Pichdi Jati Mahila -,पुरुष,0,NA,normalized_key_collision
up2005__row48299,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,48299,NA,16,वाराणसी,Varanasi,Varanasi,varanasi,FALSE,चोलापुर,Cholapur,Cholapur,cholapur,FALSE,FALSE,NA,रामपुर,NA,NA,NA,NA,FALSE,Rampur,Rampur,FALSE,varanasi,cholapur,rampur,varanasi__cholapur__rampur,2,FALSE,महिला,Female,general,1,उषा पत्नी जयप्रकाश,Usha Patel Jayprakash,महिला,1,NA,normalized_key_collision
up2005__row48330,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,48330,NA,47,वाराणसी,Varanasi,Varanasi,varanasi,FALSE,चोलापुर,Cholapur,Cholapur,cholapur,FALSE,FALSE,NA,रामपुर,NA,NA,NA,NA,FALSE,Rampur,Rampur,FALSE,varanasi,cholapur,rampur,varanasi__cholapur__rampur,2,FALSE,अनारक्षित,Unreserved,general,0,हवलदार पुत्र हरदेव,Havaldar Putra Hardev,पुरुष,0,NA,normalized_key_collision
up2005__row48218,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,48218,NA,33,वाराणसी,Varanasi,Varanasi,varanasi,FALSE,पिण्ड्रा,Pindra,Pindra,pindra,FALSE,FALSE,NA,इन्दरपुर,NA,NA,NA,NA,FALSE,Inderpur,Inderpur,FALSE,varanasi,pindra,inderpur,varanasi__pindra__inderpur,2,FALSE,अनारक्षित,Unreserved,general,0,विजेन्द्र पुत्र हरि,Vijendra Putra Hari,पुरुष,0,NA,normalized_key_collision
up2005__row48220,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,48220,NA,35,वाराणसी,Varanasi,Varanasi,varanasi,FALSE,पिण्ड्रा,Pindra,Pindra,pindra,FALSE,FALSE,NA,इन्दरपुर,NA,NA,NA,NA,FALSE,Inderpur,Inderpur,FALSE,varanasi,pindra,inderpur,varanasi__pindra__inderpur,2,FALSE,महिला,Female,general,1,बेबी यादव पुत्र विजय,Baby Yadav Putra Vijay,पुरुष,0,NA,normalized_key_collision
up2005__row48205,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,48205,NA,20,वाराणसी,Varanasi,Varanasi,varanasi,FALSE,पिण्ड्रा,Pindra,Pindra,pindra,FALSE,FALSE,NA,शाहपुर,NA,NA,NA,NA,FALSE,Shahpur,Shahpur,FALSE,varanasi,pindra,shahpur,varanasi__pindra__shahpur,2,FALSE,अनारक्षित,Unreserved,general,0,शोभनाथ पुत्र रामजियाव,Shobhanath Putra Ramjiaw,पुरुष,0,NA,normalized_key_collision
up2005__row48212,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,48212,NA,27,वाराणसी,Varanasi,Varanasi,varanasi,FALSE,पिण्ड्रा,Pindra,Pindra,pindra,FALSE,FALSE,NA,शाहपुर,NA,NA,NA,NA,FALSE,Shahpur,Shahpur,FALSE,varanasi,pindra,shahpur,varanasi__pindra__shahpur,2,FALSE,अनारक्षित,Unreserved,general,0,चन्द्रशेखर पुत्र रामचन्दर,Chandrashekhar Putra Ramchander,पुरुष,0,NA,normalized_key_collision
up2010__row1630,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,1630,NA,120,पीलीभीत,Pilibhit,Pilibhit,pilibhit,FALSE,पूरनपुर,Purnanpur,Purnanpur,purnanpur,FALSE,FALSE,NA,TETT,NA,NA,NA,NA,FALSE,NA,NA,FALSE,pilibhit,purnanpur,NA,NA,NA,FALSE,पिछड़ी जाति,Other Backward Class,obc,0,कमलेश,Kamlesh,पुरुष,0,NA,missing_normalized_component
up2010__row1671,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,1671,NA,22,इटावा,Itawah,Etawah,itawah,TRUE,भरथना,Bharathana,Bharathana,bharathana,FALSE,FALSE,NA,"अकबरपुर , दौलतपुर",NA,NA,NA,NA,FALSE,NA,NA,FALSE,etawah,bharathana,NA,NA,NA,FALSE,महिला,Female,general,1,श्रीमती शिवकुमारी,Shrimati Shivakumari,महिला,1,NA,missing_normalized_component
up2010__row3070,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,3070,NA,9,गाजियाबाद,Ghaziabad,Ghaziabad,ghaziabad,FALSE,मुरादनगर,Muradnagar,Muradnagar,muradnagar,FALSE,FALSE,NA,%,NA,NA,NA,NA,FALSE,%,%,FALSE,ghaziabad,muradnagar,NA,NA,NA,FALSE,पिछड़ी जाति,Other Backward Class,obc,0,जसवन्त,Jaswant,पुरुष,0,NA,missing_normalized_component
up2010__row4251,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,4251,NA,4,शाहजहांपुर,Shahjahnapur,Shahjahanpur,shahjahnapur,TRUE,ददरौल,Daderol,Daderol,daderol,FALSE,FALSE,NA,%,NA,NA,NA,NA,FALSE,%,%,FALSE,shahjahanpur,daderol,NA,NA,NA,FALSE,पिछड़ी जाति,Other Backward Class,obc,0,आसमा बेगम,Asma Begum,महिला,1,NA,missing_normalized_component
up2010__row4897,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,4897,NA,48,देवरिया,Devaria,Deoria,devaria,TRUE,बैतालपुर,Baitaalpur,Baitaalpur,baitaalpur,FALSE,FALSE,NA,औरा चौरी,NA,NA,NA,NA,FALSE,NA,NA,FALSE,deoria,baitaalpur,NA,NA,NA,FALSE,अनारक्षित,Unreserved,general,0,सुमन,Suman,महिला,1,NA,missing_normalized_component
up2010__row4900,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,4900,NA,67,संत कबीर नगर,Sant Kabeer Nagar,Sant Kabeer Nagar,sant kabeer nagar,FALSE,हैसरबाजार,Hesarbazar,Hesarbazar,hesarbazar,FALSE,FALSE,NA,औराडाड़,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sant kabeer nagar,hesarbazar,NA,NA,NA,FALSE,अनुसूचित जाति,Scheduled Caste,sc,0,भोला प्रसाद,Bhola Prasad,पुरुष,0,NA,missing_normalized_component
up2010__row4901,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,4901,NA,20,गोंडा,Gonda,Gonda,gonda,FALSE,बभनजोत,Bhabha njot,Bhabha njot,bhabha njot,FALSE,FALSE,NA,औराडीह,NA,NA,NA,NA,FALSE,NA,NA,FALSE,gonda,bhabha njot,NA,NA,NA,FALSE,अनारक्षित,Unreserved,general,0,मो ० रफीक,Mo 0 Rafiq,पुरुष,0,NA,missing_normalized_component
up2010__row4902,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,4902,NA,111,सिद्धार्थनगर,Siddharth Nagar,Siddharth Nagar,siddharth nagar,FALSE,डुमरियागंज,Dumriaganj,Dumriaganj,dumriaganj,FALSE,FALSE,NA,औराताल,NA,NA,NA,NA,FALSE,NA,NA,FALSE,siddharth nagar,dumriaganj,NA,NA,NA,FALSE,अनारक्षित,Unreserved,general,0,मो ० मुबीन,Mo 0 Mubeen,पुरुष,0,NA,missing_normalized_component
up2010__row4904,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,4904,NA,34,बदायूं,Budaun,Budaun,budaun,FALSE,जगत,Jagat,Jagat,jagat,FALSE,FALSE,NA,±,NA,NA,NA,NA,FALSE,NA,NA,FALSE,budaun,jagat,NA,NA,NA,FALSE,अनारक्षित,Unreserved,general,0,श्रीपाल,Shripal,पुरुष,0,NA,missing_normalized_component
up2010__row4907,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,4907,NA,26,बहराइच,Bahraich,Bahraich,bahraich,FALSE,महसी,Mahsi,Mahsi,mahsi,FALSE,FALSE,NA,औराही,NA,NA,NA,NA,FALSE,NA,NA,FALSE,bahraich,mahsi,NA,NA,NA,FALSE,अनुसूचित जाति,Scheduled Caste,sc,0,मेवा लाल,Mewa Lal,पुरुष,0,NA,missing_normalized_component
up2010__row6632,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,6632,NA,66,अलीगढ़,Aligarh,Aligarh,aligarh,FALSE,चण्डौस,Chandous,Chandous,chandous,FALSE,FALSE,NA,किन्हुआ,NA,NA,NA,NA,FALSE,NA,NA,FALSE,aligarh,chandous,NA,NA,NA,FALSE,महिला,Female,general,1,मालती देवी,Malti Devi,महिला,1,NA,missing_normalized_component
up2010__row6724,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,6724,NA,34,श्रावस्ती,Shravasti,Shravasti,shravasti,FALSE,गिलौला,Gilola,Gilola,gilola,FALSE,FALSE,NA,±,NA,NA,NA,NA,FALSE,NA,NA,FALSE,shravasti,gilola,NA,NA,NA,FALSE,अनुसूचित जाति,Scheduled Caste,sc,0,हनोमान,Hanoman,पुरुष,0,NA,missing_normalized_component
up2010__row6946,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,6946,NA,9,देवरिया,Devaria,Deoria,devaria,TRUE,भागलपुर,Bhagalpur,Bhagalpur,bhagalpur,FALSE,FALSE,NA,"कुण्डावल हरि ,",NA,NA,NA,NA,FALSE,NA,NA,FALSE,deoria,bhagalpur,NA,NA,NA,FALSE,अनारक्षित,Unreserved,general,0,धरीक्षन,Dharikshan,पुरुष,0,NA,missing_normalized_component
up2010__row8321,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,8321,NA,34,पीलीभीत,Pilibhit,Pilibhit,pilibhit,FALSE,बीसलपुर,Bisalpur,Bisalpur,bisalpur,FALSE,FALSE,NA,±,NA,NA,NA,NA,FALSE,NA,NA,FALSE,pilibhit,bisalpur,NA,NA,NA,FALSE,पिछड़ी जाति - महिला,Other Backward Class - Female,obc,1,रेखा देवी,Rekha Devi,महिला,1,NA,missing_normalized_component
up2010__row9850,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,9850,NA,55,महाराजगंज,Maharajganj,Maharajganj,maharajganj,FALSE,पनियरा,Paniyara,Paniyara,paniyara,FALSE,FALSE,NA,er,NA,NA,NA,NA,FALSE,NA,NA,FALSE,maharajganj,paniyara,NA,NA,NA,FALSE,अनारक्षित,Unreserved,general,0,निर्मला देवी,Nirmala Devi,महिला,1,NA,missing_normalized_component
up2010__row10210,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,10210,NA,36,मथुरा,Mathura,Mathura,mathura,FALSE,छाता,Chhata,Chhata,chhata,FALSE,FALSE,NA,गुहेता  बिस्सा,NA,NA,NA,NA,FALSE,NA,NA,FALSE,mathura,chhata,NA,NA,NA,FALSE,अनारक्षित,Unreserved,general,0,राधारमन,Radharaman,पुरुष,0,NA,missing_normalized_component
up2010__row11090,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,11090,NA,16,बरेली,Bareilly,Bareilly,bareilly,FALSE,भोजीपुरा,Bhojipura,Bhojipura,bhojipura,FALSE,FALSE,NA,SS,NA,NA,NA,NA,FALSE,NA,NA,FALSE,bareilly,bhojipura,NA,NA,NA,FALSE,अनारक्षित,Unreserved,general,0,मोमीन उद्दीन,Momin Uddin,पुरुष,0,NA,missing_normalized_component
up2010__row12508,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,12508,NA,22,कुशीनगर,Kushinagar,Kushi Nagar,kushinagar,TRUE,पड़रौना,Padrauna,Padrauna,padrauna,FALSE,FALSE,NA,जं  जगदीश,NA,NA,NA,NA,FALSE,NA,NA,FALSE,kushi nagar,padrauna,NA,NA,NA,FALSE,महिला,Female,general,1,बुधिया,Budhiya,महिला,1,NA,missing_normalized_component
up2010__row12534,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,12534,NA,6,कुशीनगर,Kushinagar,Kushi Nagar,kushinagar,TRUE,पड़रौना,Padrauna,Padrauna,padrauna,FALSE,FALSE,NA,जं  हनुमानगंज,NA,NA,NA,NA,FALSE,NA,NA,FALSE,kushi nagar,padrauna,NA,NA,NA,FALSE,अनारक्षित,Unreserved,general,0,छेदी,Chhedi,पुरुष,0,NA,missing_normalized_component
up2010__row12535,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,12535,NA,19,कुशीनगर,Kushinagar,Kushi Nagar,kushinagar,TRUE,पड़रौना,Padrauna,Padrauna,padrauna,FALSE,FALSE,NA,जं O नाहर छपरा,NA,NA,NA,NA,FALSE,NA,NA,FALSE,kushi nagar,padrauna,NA,NA,NA,FALSE,अनारक्षित,Unreserved,general,0,राम प्रसाद,Ram Prasad,पुरुष,0,NA,missing_normalized_component
up2010__row13011,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,13011,NA,28,देवरिया,Devaria,Deoria,devaria,TRUE,सलेमपुर,Salempur,Salempur,salempur,FALSE,FALSE,NA,जमुआ नं,NA,NA,NA,NA,FALSE,NA,NA,FALSE,deoria,salempur,NA,NA,NA,FALSE,महिला,Female,general,1,सुषमा देवी,Sushma Devi,महिला,1,NA,missing_normalized_component
up2010__row13261,2010,up_gp_sarpanch_2010_fixed_with_transliteration.parquet,13261,NA,56,मुरादाबाद,Muradabad,Moradabad,muradabad,TRUE,बिलारी,Bilari,Bilari,bilari,FALSE,FALSE,NA,on,NA,NA,NA,NA,FALSE,NA,NA,FALSE,moradabad,bilari,NA,NA,NA,FALSE,महिला,Female,general,1,ताहिरा बेगम,Tahira Begam,महिला,1,NA,missing_normalized_component
