election_gp_key,canonical_group,gp_name_left,raw_district,raw_block,raw_gp_name,left_index,lgd_gp_code,canonical_group_right,gp_name_right,lgd_district,lgd_block,lgd_gp_name,right_index,gp_name_score,score,decision,reviewer,reviewed_at,notes
up2021__101884,2076,nangli mahnaj,Saharanpur,Nagal,Nangli Mahnaj,205302,85270,2076,nagli mehnajpur,Saharanpur,Nagal,Nagli Mehnajpur,38968,0.8636208236208236,0.8636208236208236,,,,
up2021__75760,2078,badgaon,Saharanpur,Nanauta,Badgaon,205305,85380,2078,bud gaon,Saharanpur,Nanauta,Bud Gaon,11676,0.8821428571428571,0.8821428571428571,,,,
up2021__67847,2078,tikarol,Saharanpur,Nanauta,Tikarol,205320,85408,2078,tikraul,Saharanpur,Nanauta,Tikraul,55929,0.8944444444444445,0.8944444444444445,,,,
up2021__22143,2078,bhaari deendarpur,Saharanpur,Nanauta,Bhaari Deendarpur,205331,85376,2078,bharidin daranpur,Saharanpur,Nanauta,Bharidin Daranpur,9185,0.8828758169934641,0.8828758169934641,,,,
up2021__28052,2078,kuan kheda,Saharanpur,Nanauta,Kuan Kheda,205333,243010,2078,kuwa khera,Saharanpur,Nanauta,Kuwa Khera,31793,0.8933333333333333,0.8933333333333333,,,,
up2021__87948,2078,jadodapanda,Saharanpur,Nanauta,JadodaPanda,205341,85387,2078,jadauda panda,Saharanpur,Nanauta,Jadauda Panda,23139,0.854941724941725,0.854941724941725,,,,
up2021__87314,2078,nanheda khurda,Saharanpur,Nanauta,Nanheda Khurda,205346,85401,2078,nanhera khurd must,Saharanpur,Nanauta,Nanhera Khurd Must.,39351,0.888095238095238,0.888095238095238,,,,
up2021__142826,2079,buddhakheda ahir,Saharanpur,Puranka,Buddhakheda Ahir,205362,85417,2079,budha kheda aheer,Saharanpur,Puwarka,Budha Kheda Aheer,11685,0.8963235294117647,0.8963235294117647,,,,
up2021__152127,2079,chajepura,Saharanpur,Puranka,Chajepura,205375,85424,2079,chhazpura,Saharanpur,Puwarka,Chhazpura,13391,0.8814814814814814,0.8814814814814814,,,,
up2021__52981,2079,mahmudpur tiwai,Saharanpur,Puranka,Mahmudpur Tiwai,205381,85453,2079,mahmoodpur tiwayee must,Saharanpur,Puwarka,Mahmoodpur Tiwayee Must.,33993,0.8709921962095875,0.8709921962095875,,,,
up2021__64245,2079,pali,Saharanpur,Puranka,Pali,205385,85470,2079,pali must,Saharanpur,Puwarka,Pali Must,42052,0.888888888888889,0.888888888888889,,,,
up2021__122983,2079,puwaranka,Saharanpur,Puranka,Puwaranka,205404,85472,2079,punwarka,Saharanpur,Puwarka,Punwarka,44622,0.8693121693121693,0.8693121693121693,,,,
up2021__137491,2079,amarpur urf chandpur,Saharanpur,Puranka,Amarpur Urf Chandpur,205418,85411,2079,amarpur sheikhpur chandpur,Saharanpur,Puwarka,Amarpur Sheikhpur Chandpur,1621,0.8940485829959514,0.8940485829959514,,,,
up2021__147134,2079,bahedi gurjar,Saharanpur,Puranka,Bahedi Gurjar,205438,85414,2079,behadi guzar,Saharanpur,Puwarka,Behadi Guzar,7661,0.8743006993006993,0.8743006993006993,,,,
up2021__96625,2079,datouli ranghad,Saharanpur,Puranka,Datouli Ranghad,205442,85427,2079,datauli rangad,Saharanpur,Puwarka,Datauli Rangad,14721,0.8804273504273504,0.8804273504273504,,,,
up2021__188426,2079,buddhakheda punndir,Saharanpur,Puranka,Buddhakheda Punndir,205446,85418,2079,budhakhera pundir must,Saharanpur,Puwarka,Budhakhera Pundir Must,11687,0.8849381977671452,0.8849381977671452,,,,
up2021__181416,2079,jaigner,Saharanpur,Puranka,Jaigner,205451,85441,2079,jajner,Saharanpur,Puwarka,Jajner,23683,0.8793650793650793,0.8793650793650793,,,,
up2021__132844,2072,soobhri mehraab,Saharanpur,Baliyakhedi,Soobhri Mehraab,205458,242361,2072,subhari mahrab,Saharanpur,Ballia Kheri,Subhari Mahrab,53950,0.8721428571428571,0.8721428571428571,,,,
up2021__139577,2072,umahee,Saharanpur,Baliyakhedi,Umahee,205459,85017,2072,umahi,Saharanpur,Ballia Kheri,Umahi,56743,0.8933333333333334,0.8933333333333334,,,,
up2021__97767,2072,kankarqui,Saharanpur,Baliyakhedi,Kankarqui,205464,84977,2072,kankar kooi,Saharanpur,Ballia Kheri,Kankar Kooi,26671,0.8828282828282829,0.8828282828282829,,,,
up2021__148113,2072,jamappur beri,Saharanpur,Baliyakhedi,Jamappur Beri,205476,84975,2072,jamapur bari must,Saharanpur,Ballia Kheri,Jamapur Bari Must.,24012,0.8986425339366516,0.8986425339366516,,,,
up2021__146655,2072,meghchhapar,Saharanpur,Baliyakhedi,Meghchhapar,205494,84990,2072,magh chappar,Saharanpur,Ballia Kheri,Magh Chappar,33524,0.8704545454545455,0.8704545454545455,,,,
up2021__37563,2072,ghoghreki,Saharanpur,Baliyakhedi,Ghoghreki,205500,84972,2072,ghoghriki must,Saharanpur,Ballia Kheri,Ghoghriki Must.,19579,0.8670634920634921,0.8670634920634921,,,,
up2021__17692,2072,pairagpur,Saharanpur,Baliyakhedi,Pairagpur,205502,85002,2072,paragpur must,Saharanpur,Ballia Kheri,Paragpur Must.,42394,0.8678062678062678,0.8678062678062678,,,,
up2021__76880,2072,krishna,Saharanpur,Baliyakhedi,Krishna,205506,267641,2072,krrishni,Saharanpur,Ballia Kheri,Krrishni,30912,0.8952380952380953,0.8952380952380953,,,,
up2021__91445,2072,sunheti khadkhadi,Saharanpur,Baliyakhedi,Sunheti Khadkhadi,205508,85015,2072,sunathi khadkhdki,Saharanpur,Ballia Kheri,Sunathi Khadkhdki,54334,0.8996323529411765,0.8996323529411765,,,,
up2021__23390,2072,fiarahedi,Saharanpur,Baliyakhedi,Fiarahedi,205513,84969,2072,feera hadi,Saharanpur,Ballia Kheri,Feera Hadi,17978,0.8691666666666668,0.8691666666666668,,,,
up2021__40400,2072,aabha,Saharanpur,Baliyakhedi,Aabha,205516,84953,2072,abbha,Saharanpur,Ballia Kheri,Abbha,84,0.88,0.88,,,,
up2021__148828,2072,bhabhari,Saharanpur,Baliyakhedi,Bhabhari,205520,84954,2072,baabri,Saharanpur,Ballia Kheri,Baabri,3246,0.875,0.875,,,,
up2021__146633,2075,pithauri,Saharanpur,Muzaffarabad,Pithauri,205533,85215,2075,pithoori,Saharanpur,Muzaffarabad,Pithoori,44317,0.9,0.9,,,,
up2021__143896,2075,bhaddi goghu,Saharanpur,Muzaffarabad,Bhaddi Goghu,205538,85165,2075,badhedi ghoghu,Saharanpur,Muzaffarabad,Badhedi Ghoghu,3698,0.8821428571428571,0.8821428571428571,,,,
up2021__146060,2075,beheda kalan,Saharanpur,Muzaffarabad,Beheda kalan,205539,85163,2075,behada kalan,Saharanpur,Muzaffarabad,Behada Kalan,7659,0.8974747474747474,0.8974747474747474,,,,
up2021__147443,2075,kalisia,Saharanpur,Muzaffarabad,Kalisia,205550,242372,2075,kalsiya,Saharanpur,Muzaffarabad,Kalsiya,26092,0.8944444444444445,0.8944444444444445,,,,
up2021__147622,2075,mau0pur kandhela,Saharanpur,Muzaffarabad,Mau0Pur Kandhela,205565,85202,2075,mohd pur kandhela,Saharanpur,Muzaffarabad,Mohd. Pur Kandhela,37348,0.8500848416289594,0.8500848416289594,,,,
up2021__148606,2075,farakpur niwaada,Saharanpur,Muzaffarabad,Farakpur Niwaada,205568,85180,2075,farkhpur nawada,Saharanpur,Muzaffarabad,Farkhpur Nawada,17741,0.8886111111111111,0.8886111111111111,,,,
up2021__109313,2075,saradahedi,Saharanpur,Muzaffarabad,Saradahedi,205578,85224,2075,sarda heri,Saharanpur,Muzaffarabad,Sarda Heri,50308,0.8775000000000001,0.8775000000000001,,,,
up2021__115305,2075,nauserhedi,Saharanpur,Muzaffarabad,Nauserhedi,205580,85210,2075,nausar hedi must,Saharanpur,Muzaffarabad,Nausar Hedi Must.,40077,0.8702777777777777,0.8702777777777777,,,,
up2021__12989,2075,saluni,Saharanpur,Muzaffarabad,Saluni,205586,85222,2075,salooni,Saharanpur,Muzaffarabad,Salooni,49300,0.8944444444444445,0.8944444444444445,,,,
up2021__17837,2075,bhaakaroad,Saharanpur,Muzaffarabad,Bhaakaroad,205588,266557,2075,bhakroad,Saharanpur,Muzaffarabad,Bhakroad,8879,0.895,0.895,,,,
up2021__147711,2075,bijopura,Saharanpur,Muzaffarabad,Bijopura,205592,85170,2075,bizopuri,Saharanpur,Muzaffarabad,Bizopuri,11505,0.8666666666666667,0.8666666666666667,,,,
up2021__12027,2075,daoodpura,Saharanpur,Muzaffarabad,Daoodpura,205596,239164,2075,daoud pura,Saharanpur,Muzaffarabad,Daoud Pura,14462,0.8982407407407408,0.8982407407407408,,,,
up2021__33089,2075,bhainsarau,Saharanpur,Muzaffarabad,Bhainsarau,205599,85166,2075,bhais rauo,Saharanpur,Muzaffarabad,Bhais Rauo,8839,0.895,0.895,,,,
up2021__19767,2075,fareedpur urf manduwal,Saharanpur,Muzaffarabad,Fareedpur Urf Manduwal,205601,85179,2075,faridpur alis manduwala,Saharanpur,Muzaffarabad,Faridpur Alis Manduwala,17716,0.8723746415562271,0.8723746415562271,,,,
up2021__11701,2075,mirgpur panjuwala,Saharanpur,Muzaffarabad,Mirgpur Panjuwala,205604,85201,2075,miragpur panjuwala,Saharanpur,Muzaffarabad,Miragpur Panjuwala,36709,0.890958605664488,0.890958605664488,,,,
up2021__140538,2075,takiipur,Saharanpur,Muzaffarabad,Takiipur,205606,85228,2075,takipur mustafabad,Saharanpur,Muzaffarabad,Takipur Mustafabad,54832,0.8527777777777777,0.8527777777777777,,,,
up2021__15004,2075,fakarpur,Saharanpur,Muzaffarabad,Fakarpur,205616,85178,2075,fakharpur must,Saharanpur,Muzaffarabad,Fakharpur Must.,17624,0.9,0.9,,,,
up2021__109468,2080,saktapur,Saharanpur,Rampur Maniharan,Saktapur,205635,85523,2080,sakatpur must,Saharanpur,Rampur Maniharan,Sakatpur Must,48968,0.8810897435897437,0.8810897435897437,,,,
up2021__123701,2080,buddhakheda gurjar,Saharanpur,Rampur Maniharan,Buddhakheda Gurjar,205636,85493,2080,buddha khera guzzar,Saharanpur,Rampur Maniharan,Buddha Khera Guzzar,11666,0.8961988304093567,0.8961988304093567,,,,
up2021__119215,2080,madanuki,Saharanpur,Rampur Maniharan,Madanuki,205637,85510,2080,madnooki,Saharanpur,Rampur Maniharan,Madnooki,33456,0.8833333333333334,0.8833333333333334,,,,
up2021__103585,2080,chahedi,Saharanpur,Rampur Maniharan,Chahedi,205641,267378,2080,chehari,Saharanpur,Rampur Maniharan,Chehari,13166,0.8793650793650793,0.8793650793650793,,,,
up2021__126402,2080,halgowa,Saharanpur,Rampur Maniharan,Halgowa,205649,85503,2080,halgoya must,Saharanpur,Rampur Maniharan,Halgoya Must,21113,0.8714285714285714,0.8714285714285714,,,,
up2021__37067,2080,sambhalhedi,Saharanpur,Rampur Maniharan,Sambhalhedi,205655,85525,2080,sambelheri,Saharanpur,Rampur Maniharan,Sambelheri,49407,0.8804545454545455,0.8804545454545455,,,,
up2021__31936,2080,subhari,Saharanpur,Rampur Maniharan,Subhari,205656,85532,2080,soobhari,Saharanpur,Rampur Maniharan,Soobhari,53843,0.8821428571428571,0.8821428571428571,,,,
up2021__132597,2080,umri kalan,Saharanpur,Rampur Maniharan,Umri Kalan,205671,85536,2080,umari kalan,Saharanpur,Rampur Maniharan,Umari Kalan,56816,0.8957575757575758,0.8957575757575758,,,,
up2021__93755,2080,sawantkhedi,Saharanpur,Rampur Maniharan,Sawantkhedi,205675,267532,2080,savant kheri,Saharanpur,Rampur Maniharan,Savant Kheri,50793,0.8848484848484849,0.8848484848484849,,,,
up2021__93896,2080,tapri,Saharanpur,Rampur Maniharan,Tapri,205676,85533,2080,tapri must,Saharanpur,Rampur Maniharan,Tapri Must.,55025,0.9,0.9,,,,
up2021__114681,2082,saragthalwala,Saharanpur,Sarsawa,Saragthalwala,205683,85670,2082,saragathal bala,Saharanpur,Sarsawan,Saragathal Bala,49748,0.8946153846153847,0.8946153846153847,,,,
up2021__124490,2082,suraana,Saharanpur,Sarsawa,Suraana,205684,85669,2082,saorana,Saharanpur,Sarsawan,Saorana,49725,0.8642857142857143,0.8642857142857143,,,,
up2021__64558,2082,pathed mustakam,Saharanpur,Sarsawa,Pathed Mustakam,205688,85658,2082,pateher must,Saharanpur,Sarsawan,Pateher Must.,43159,0.86,0.86,,,,
up2021__67793,2082,buddhakheda,Saharanpur,Sarsawa,Buddhakheda,205704,266843,2082,budha kheri,Saharanpur,Sarsawan,Budha Kheri,11688,0.8727272727272728,0.8727272727272728,,,,
up2021__42800,2082,manojpur,Saharanpur,Sarsawa,Manojpur,205709,85653,2082,manoharpur,Saharanpur,Sarsawan,Manoharpur,35556,0.8864285714285713,0.8864285714285713,,,,
up2021__28366,2082,sarsohedi,Saharanpur,Sarsawa,Sarsohedi,205720,85673,2082,sarso hari,Saharanpur,Sarsawan,Sarso Hari,50542,0.8955555555555555,0.8955555555555555,,,,
up2021__100607,2082,ahaadi,Saharanpur,Sarsawa,Ahaadi,205739,266852,2082,ahari,Saharanpur,Sarsawan,Ahari,494,0.8755555555555556,0.8755555555555556,,,,
up2021__41641,2082,sariri,Saharanpur,Sarsawa,Sariri,205761,85666,2082,saliri,Saharanpur,Sarsawan,Saliri,49286,0.8577777777777779,0.8577777777777779,,,,
up2021__52370,2082,majari kalo,Saharanpur,Sarsawa,Majari Kalo,205777,85650,2082,majri kalan,Saharanpur,Sarsawan,Majri Kalan,34647,0.8875757575757576,0.8875757575757576,,,,
up2021__104841,2082,bidpur,Saharanpur,Sarsawa,Bidpur,205781,85609,2082,beedpur,Saharanpur,Sarsawan,Beedpur,7579,0.8642857142857143,0.8642857142857143,,,,
up2021__95970,2082,sururpur gada,Saharanpur,Sarsawa,Sururpur Gada,205783,85671,2082,saroorpur gada,Saharanpur,Sarsawan,Saroorpur Gada,50468,0.8622877122877123,0.8622877122877123,,,,
up2021__70749,2081,fatehullapur urf jatovala,Saharanpur,Sadholi Kadim,Fatehullapur Urf Jatovala,205794,85551,2081,fatehullapur,Saharanpur,Sadauli Qadeem,Fatehullapur,17891,0.896,0.896,,,,
up2021__6209,2081,naushera,Saharanpur,Sadholi Kadim,Naushera,205809,266611,2081,noshera,Saharanpur,Sadauli Qadeem,Noshera,40941,0.8821428571428571,0.8821428571428571,,,,
up2021__73638,2081,sadholi kadim,Saharanpur,Sadholi Kadim,Sadholi Kadim,205811,85586,2081,sadhauli kadeem,Saharanpur,Sadauli Qadeem,Sadhauli Kadeem,48307,0.8795337995337995,0.8795337995337995,,,,
up2021__19758,2081,ruhalki,Saharanpur,Sadholi Kadim,Ruhalki,205818,266613,2081,roohalki,Saharanpur,Sadauli Qadeem,Roohalki,47871,0.8821428571428571,0.8821428571428571,,,,
up2021__24568,2081,ruhalka,Saharanpur,Sadholi Kadim,Ruhalka,205819,85585,2081,roohalka,Saharanpur,Sadauli Qadeem,Roohalka,47870,0.8821428571428571,0.8821428571428571,,,,
up2021__176999,2081,rogala hathauli,Saharanpur,Sadholi Kadim,Rogala Hathauli,205822,85579,2081,ragla hatholi,Saharanpur,Sadauli Qadeem,Ragla Hatholi,45205,0.8919230769230769,0.8919230769230769,,,,
up2021__153109,2081,mau shafipur,Saharanpur,Sadholi Kadim,Mau Shafipur,205827,267955,2081,mohd shafipur,Saharanpur,Sadauli Qadeem,Mohd. Shafipur,37353,0.8507692307692308,0.8507692307692308,,,,
up2021__158260,2081,khedi ahtamal,Saharanpur,Sadholi Kadim,Khedi Ahtamal,205836,266617,2081,kheri aht,Saharanpur,Sadauli Qadeem,Kheri Aht,29508,0.8843304843304843,0.8843304843304843,,,,
up2021__176799,2081,madhati,Saharanpur,Sadholi Kadim,Maḍhatī,205840,85564,2081,madathi must,Saharanpur,Sadauli Qadeem,Madathi Must,33223,0.8694444444444446,0.8694444444444446,,,,
up2021__176219,2081,mahmudpur nangli,Saharanpur,Sadholi Kadim,Mahmudpur Nangli,205841,85567,2081,mahmoodpur nagli must,Saharanpur,Sadauli Qadeem,Mahmoodpur Nagli Must.,33988,0.894047619047619,0.894047619047619,,,,
up2021__174540,2081,said mau0pur gadh,Saharanpur,Sadholi Kadim,Said Mau0pur Gadh,205842,85588,2081,said mohdpur garh must,Saharanpur,Sadauli Qadeem,Said Mohdpur Garh Must.,48722,0.8861675579322638,0.8861675579322638,,,,
up2021__121130,2081,nanauli,Saharanpur,Sadholi Kadim,Nanauli,205846,85574,2081,nanoli,Saharanpur,Sadauli Qadeem,Nanoli,39370,0.8944444444444445,0.8944444444444445,,,,
up2021__90517,2081,abdullapur,Saharanpur,Sadholi Kadim,Abdullapur,205861,85538,2081,abdullapur mazra behat,Saharanpur,Sadauli Qadeem,Abdullapur-Mazra Behat,112,0.890909090909091,0.890909090909091,,,,
up2021__100169,2081,chak khijarpur,Saharanpur,Sadholi Kadim,Chak Khijarpur,205866,85560,2081,chack khizarpur mutafapur,Saharanpur,Sadauli Qadeem,Chack Khizarpur Mutafapur,11900,0.8713333333333333,0.8713333333333333,,,,
up2021__982507,2123,imilia,Siddharth Nagar,Itwa,Imilia,205888,88299,2123,imliya,Siddharth Nagar,Itwa,Imliya,22701,0.8577777777777779,0.8577777777777779,,,,
up2021__507754,2123,chhagidhwa,Siddharth Nagar,Itwa,Chhagidhwa,205891,88292,2123,chagrihwa,Siddharth Nagar,Itwa,Chagrihwa,11927,0.8503703703703704,0.8503703703703704,,,,
up2021__547283,2123,pipari bu0,Siddharth Nagar,Itwa,Pipari Bu0,205907,88341,2123,pipri buzurg,Siddharth Nagar,Itwa,Pipri Buzurg,44217,0.8755555555555556,0.8755555555555556,,,,
up2021__543628,2123,madarhawa,Siddharth Nagar,Itwa,Madarhawa,205912,88323,2123,madrahva,Siddharth Nagar,Itwa,Madrahva,33477,0.8856481481481482,0.8856481481481482,,,,
up2021__621640,2123,virwa pur,Siddharth Nagar,Itwa,Virwa Pur,205918,270313,2123,viravapur,Siddharth Nagar,Itwa,Viravapur,57451,0.8962962962962963,0.8962962962962963,,,,
up2021__576243,2123,kewatli,Siddharth Nagar,Itwa,Kewatli,205947,270328,2123,kevtali,Siddharth Nagar,Itwa,Kevtali,28266,0.8793650793650793,0.8793650793650793,,,,
up2021__561305,2131,chourasi,Siddharth Nagar,UskaBazar,Chourasi,205961,88863,2131,chaurasi,Siddharth Nagar,Uska Bazar,Chaurasi,13105,0.8952380952380953,0.8952380952380953,,,,
up2021__540551,2131,chokhar,Siddharth Nagar,UskaBazar,Chokhar,205965,88864,2131,chorwar,Siddharth Nagar,Uska Bazar,Chorwar,13867,0.8666666666666668,0.8666666666666668,,,,
up2021__471247,2131,hatthivadatal,Siddharth Nagar,UskaBazar,Hatthivadatal,205978,88870,2131,hathiwadtal,Siddharth Nagar,Uska Bazar,Hathiwadtal,22014,0.8782750582750583,0.8782750582750583,,,,
up2021__500470,2131,badha,Siddharth Nagar,UskaBazar,Badha,205984,88857,2131,bardaha,Siddharth Nagar,Uska Bazar,Bardaha,6285,0.8704761904761905,0.8704761904761905,,,,
up2021__512586,2131,vasavanpur,Siddharth Nagar,UskaBazar,Vasavanpur,205988,88858,2131,basawanpur,Siddharth Nagar,Uska Bazar,Basawanpur,7151,0.8666666666666667,0.8666666666666667,,,,
up2021__478553,2131,laxmanpur,Siddharth Nagar,UskaBazar,Laxmanpur,205994,271890,2131,lachhanpur,Siddharth Nagar,Uska Bazar,Lachhanpur,31846,0.8607407407407408,0.8607407407407408,,,,
up2021__511366,2131,kolhua dwitiya,Siddharth Nagar,UskaBazar,Kolhua Dwitiya,205996,274048,2131,kolhuwa,Siddharth Nagar,Uska Bazar,Kolhuwa,30488,0.8714285714285714,0.8714285714285714,,,,
up2021__588935,2126,jabjowa,Siddharth Nagar,Khuniyav,Jabjowa,206027,88536,2126,jabjauwa,Siddharth Nagar,Khuniyaon,Jabjauwa,23128,0.8880952380952382,0.8880952380952382,,,,
up2021__523491,2126,udwalia,Siddharth Nagar,Khuniyav,Udwalia,206029,88592,2126,urwaliya,Siddharth Nagar,Khuniyaon,Urwaliya,57068,0.8821428571428571,0.8821428571428571,,,,
up2021__559964,2126,balwa,Siddharth Nagar,Khuniyav,Balwa,206037,88513,2126,belwa,Siddharth Nagar,Khuniyaon,Belwa,8011,0.88,0.88,,,,
up2021__651522,2126,babhni mafi,Siddharth Nagar,Khuniyav,Babhni Mafi,206060,88504,2126,babhani maphi,Siddharth Nagar,Khuniyaon,Babhani Maphi,3326,0.8956643356643357,0.8956643356643357,,,,
up2021__502342,2126,gagwal,Siddharth Nagar,Khuniyav,Gagwal,206063,88527,2126,gangawal,Siddharth Nagar,Khuniyaon,Gangawal,18683,0.888888888888889,0.888888888888889,,,,
up2021__543132,2126,rudrauliya bu,Siddharth Nagar,Khuniyav,Rudrauliya Bu,206085,88581,2126,rudrooliya bujurg,Siddharth Nagar,Khuniyaon,Rudrooliya Bujurg,48017,0.8757918552036199,0.8757918552036199,,,,
up2021__565208,2126,dhaurhara may parasai khas,Siddharth Nagar,Khuniyav,Dhaurhara May Parasai Khas,206086,88521,2126,dhaurahramai parsadikhas,Siddharth Nagar,Khuniyaon,Dhaurahramai Parsadikhas,16256,0.8980186480186481,0.8980186480186481,,,,
up2021__621838,2126,davbharia,Siddharth Nagar,Khuniyav,Davbharia,206100,88520,2126,dev bhariya,Siddharth Nagar,Khuniyaon,Dev Bhariya,15342,0.8848484848484848,0.8848484848484848,,,,
up2021__580646,2126,tigraghat,Siddharth Nagar,Khuniyav,Tigraghat,206105,88590,2126,tighra,Siddharth Nagar,Khuniyaon,Tighra,55772,0.8833333333333334,0.8833333333333334,,,,
up2021__524511,2126,bankata paschimi,Siddharth Nagar,Khuniyav,Bankata Paschimi,206114,270345,2126,bankata,Siddharth Nagar,Khuniyaon,Bankata,5645,0.8875,0.8875,,,,
up2021__534216,2126,mithauwa,Siddharth Nagar,Khuniyav,Mithauwa,206117,270363,2126,mithuva,Siddharth Nagar,Khuniyaon,Mithuva,37006,0.8880952380952382,0.8880952380952382,,,,
up2021__560385,2125,khasraha,Siddharth Nagar,Khesarha,Khasraha,206127,88467,2125,khesraha,Siddharth Nagar,Khesraha,Khesraha,29558,0.8571428571428572,0.8571428571428572,,,,
up2021__515905,2125,dhamora,Siddharth Nagar,Khesarha,DhaMora,206142,88452,2125,dhamaura,Siddharth Nagar,Khesraha,Dhamaura,15707,0.8880952380952382,0.8880952380952382,,,,
up2021__702338,2125,pipara faradaga,Siddharth Nagar,Khesarha,Pipara Faradaga,206150,88487,2125,pipra fardang,Siddharth Nagar,Khesraha,Pipra Fardang,44087,0.8576068376068375,0.8576068376068375,,,,
up2021__714389,2125,betsa,Siddharth Nagar,Khesarha,Betsa,206155,88435,2125,batsa,Siddharth Nagar,Khesraha,Batsa,7426,0.88,0.88,,,,
up2021__527566,2125,budhihar,Siddharth Nagar,Khesarha,Budhihar,206158,243886,2125,baudihar,Siddharth Nagar,Khesraha,Baudihar,7442,0.8821428571428571,0.8821428571428571,,,,
up2021__629713,2125,bankata dwitiya,Siddharth Nagar,Khesarha,Bankata Dwitiya,206160,88430,2125,bankata 2,Siddharth Nagar,Khesraha,Bankata-2,5646,0.8844444444444444,0.8844444444444444,,,,
up2021__637729,2125,banoli,Siddharth Nagar,Khesarha,Banoli,206163,88426,2125,banauli,Siddharth Nagar,Khesraha,Banauli,5363,0.8944444444444445,0.8944444444444445,,,,
up2021__511562,2125,banohiya bujurg,Siddharth Nagar,Khesarha,Banohiya Bujurg,206164,88427,2125,banhuia buzurg,Siddharth Nagar,Khesraha,Banhuia Buzurg,5543,0.8811111111111112,0.8811111111111112,,,,
up2021__511206,2125,balwalgunhi,Siddharth Nagar,Khesarha,Balwalgunhi,206170,88439,2125,belwa lagunhi,Siddharth Nagar,Khesraha,Belwa Lagunhi,8042,0.8993006993006994,0.8993006993006994,,,,
up2021__550888,2125,mujdih,Siddharth Nagar,Khesarha,Mujdih,206181,88478,2125,moojdih,Siddharth Nagar,Khesraha,Moojdih,37500,0.8642857142857143,0.8642857142857143,,,,
up2021__606988,2125,kadja,Siddharth Nagar,Khesarha,Kadja,206187,88463,2125,karja,Siddharth Nagar,Khesraha,Karja,27184,0.8933333333333333,0.8933333333333333,,,,
up2021__761864,2125,ssupouli,Siddharth Nagar,Khesarha,Ssupouli,206196,88500,2125,supauli,Siddharth Nagar,Khesraha,Supauli,54417,0.8821428571428571,0.8821428571428571,,,,
up2021__719512,2125,piparadoyam,Siddharth Nagar,Khesarha,Piparadoyam,206207,271888,2125,pipra doyam,Siddharth Nagar,Khesraha,Pipra Doyam,44085,0.8875757575757576,0.8875757575757576,,,,
up2021__570153,2125,tikri pakaria,Siddharth Nagar,Khesarha,Tikri Pakaria,206208,269268,2125,tikari pakariya,Siddharth Nagar,Khesraha,Tikari Pakariya,55878,0.8791452991452992,0.8791452991452992,,,,
up2021__704390,2125,matieriya,Siddharth Nagar,Khesarha,Matieriya,206218,269387,2125,matiyariya,Siddharth Nagar,Khesraha,Matiyariya,36089,0.8877777777777778,0.8877777777777778,,,,
up2021__679217,2124,nadwaliya,Siddharth Nagar,Jogiya,Nadwaliya,206220,88402,2124,nadawaliya,Siddharth Nagar,Jogia,Nadawaliya,38485,0.8988888888888888,0.8988888888888888,,,,
up2021__630752,2124,bhausahawa,Siddharth Nagar,Jogiya,Bhausahawa,206226,274059,2124,bhaisahva,Siddharth Nagar,Jogia,Bhaisahva,8807,0.8781481481481481,0.8781481481481481,,,,
up2021__680031,2124,sakhuhiya,Siddharth Nagar,Jogiya,Sakhuhiya,206228,88414,2124,sekhuiya,Siddharth Nagar,Jogia,Sekhuiya,50953,0.8958333333333333,0.8958333333333333,,,,
